ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Altitude;Longitude;Latitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07149;2021-05-23T11:00:00+02:00;101710;60.0;2;220;5.7;285.95;280.15;68;17350.0;1;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;40.0;3;800.0;32;20;10;100630.0;;;770.0;;;;;;;;9.1;10.5;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.6;;;;;3.0;8;700.0;;;;;;;;;;48.716833,2.384333;ORLY;2;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;12.800000000000011;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2021-05-29T23:00:00+02:00;102460;100.0;3;40;4.4;291.05;280.15;49;25000.0;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;25.0;0;7500.0;30;20;12;101390.0;;;320.0;;;;;;;;6.5;9.1;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;0;7500.0;;;;;;;;;;48.716833,2.384333;ORLY;3;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;1;17.900000000000034;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2021-05-31T08:00:00+02:00;102050;10.0;0;60;2.9;289.55;279.95;53;19220.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;0;;30;20;10;100980.0;;;-420.0;285.85;;294.55;;;;;4.4;4.5;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;0;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;16.400000000000034;12.700000000000045;;21.400000000000034;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2021-06-04T05:00:00+02:00;102030;30.0;1;20;6.0;289.85;289.05;95;2750.0;95;Orage(s) avec ou sans précipitations;9;90.0;7;250.0;39;;;100960.0;;;210.0;;;;;;;;9.8;9.8;-10.0;0;0.0;0.0;-30.0;8.2;8.6;8.6;8.6;8.6;;;;;3.0;7;270.0;5.0;8;1200.0;2.0;9;1400.0;;;;48.716833,2.384333;ORLY;1;Orage(s) avec ou sans précipitations;95;16.700000000000045;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;6
07149;2021-01-05T13:00:00+01:00;101490;0.0;0;40;4.7;275.65;273.75;87;6230.0;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;8;450.0;35;;;100370.0;;;180.0;;;;;;;;6.9;7.1;-10.0;0;0.0;0.0;-60.0;0.0;0.0;-0.1;-0.1;-0.1;;;;;5.0;6;390.0;8.0;6;1000.0;;;;;;;48.716833,2.384333;ORLY;0;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1;2.5;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;1
07149;2020-12-19T16:00:00+01:00;101430;80.0;3;200;5.2;284.75;282.65;87;34060.0;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;450.0;35;;;100350.0;;;-390.0;;;;;;;;8.8;9.0;-10.0;0;0.0;0.0;-30.0;0.0;0.0;1.0;1.2;1.2;;;;;7.0;6;440.0;;;;;;;;;;48.716833,2.384333;ORLY;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;11.600000000000023;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;12
07149;2020-12-19T22:00:00+01:00;101630;90.0;1;200;3.4;282.75;281.65;93;15310.0;0;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;7;450.0;;;;100540.0;;;60.0;;;;;;;;5.7;5.7;-10.0;1;0.0;;;0.0;0.0;0.0;1.0;1.2;;;;;7.0;;360.0;8.0;;4680.0;;;;;;;48.716833,2.384333;ORLY;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;0;9.600000000000023;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;12
07149;2021-02-04T04:00:00+01:00;101230;30.0;0;120;1.1;278.65;277.95;95;25000.0;1;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;10.0;1;1750.0;35;20;10;100120.0;;;1120.0;;;;;;;;1.6;4.1;-10.0;1;0.0;0.0;-30.0;0.0;0.0;0.0;0.2;5.0;;;;;1.0;6;1560.0;;;;;;;;;;48.716833,2.384333;ORLY;0;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;5.5;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2021-02-08T16:00:00+01:00;99910;30.0;3;60;2.4;272.55;271.55;93;2210.0;20;Neige, ou pluie et neige mêlées;2;100.0;7;250.0;35;;;98790.0;;;50.0;;;;;;;;3.2;4.5;-10.0;1;0.0;0.0;-30.0;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;4.0;7;270.0;7.0;6;420.0;;;;;;;48.716833,2.384333;ORLY;3;Neige, ou pluie et neige mêlées;20;-0.5999999999999659;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2021-02-06T13:00:00+01:00;100350;-230.0;8;20;3.4;281.65;280.45;92;12000.0;21;Pluie;5;100.0;8;250.0;35;;;99270.0;;;-900.0;;;;;;;;5.7;6.0;-10.0;2;0.0;0.0;-60.0;-0.1;0.2;1.4;3.2;5.6;;;;;5.0;7;270.0;7.0;6;750.0;;;;;;;48.716833,2.384333;ORLY;8;Pluie;21;8.5;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2019-08-09T14:00:00+02:00;100680;20.0;3;130;1.8;297.55;294.25;82;10490.0;62;Pluie;2;100.0;8;450.0;;;;99660.0;;;-470.0;;;;;;;;2.7;5.1;-10.0;2;;;;0.8;0.8;2.8;2.8;2.8;;;;;2.0;;570.0;6.0;;810.0;7.0;;1110.0;;9;;48.716833,2.384333;ORLY;3;Pluie;62;24.400000000000034;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
07149;2019-08-14T05:00:00+02:00;101970;-80.0;6;230;2.3;286.95;284.85;87;47870.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;25.0;1;3000.0;30;23;11;100890.0;;;-90.0;;;;;;;;3.1;3.9;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;-0.1;-0.1;;;;;1.0;3;3000.0;2.0;0;7500.0;;;;;;;48.716833,2.384333;ORLY;6;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;13.800000000000011;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
07149;2019-08-18T08:00:00+02:00;100500;-170.0;6;210;5.7;292.45;291.15;92;42000.0;0;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;8;450.0;;;;99460.0;;;-560.0;290.95;;293.25;;;;;11.4;11.4;-10.0;;0.0;;;0.0;0.0;-0.1;7.9;17.6;;;;;8.0;;330.0;;;;;;;;;;48.716833,2.384333;ORLY;6;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;0;19.30000000000001;17.80000000000001;;20.100000000000023;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
07149;2019-08-19T11:00:00+02:00;101880;90.0;3;250;4.2;292.25;284.25;60;31190.0;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;10.0;1;800.0;31;20;10;100820.0;;;1230.0;;;;;;;;7.1;8.3;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;1.2;;;;;1.0;8;930.0;;;;;;;;;;48.716833,2.384333;ORLY;3;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;1;19.100000000000023;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
07149;2019-08-21T23:00:00+02:00;102570;30.0;0;10;2.7;291.95;283.25;57;30000.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;0;;30;20;10;101500.0;;;-160.0;;;;;;;;4.6;6.2;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;0;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;18.80000000000001;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
07149;2019-07-25T17:00:00+02:00;100870;-180.0;7;150;6.2;314.55;282.75;15;17420.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;10.0;1;4000.0;30;28;10;99890.0;;;-380.0;;;;;;;;11.2;11.4;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;3;4000.0;;;;;;;;;;48.716833,2.384333;ORLY;7;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;41.400000000000034;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2019-07-26T08:00:00+02:00;101130;210.0;1;320;7.1;296.05;289.35;66;27780.0;0;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;;0;;;;;100090.0;;;-150.0;295.25;;310.65;;;;;11.9;11.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;22.900000000000034;22.100000000000023;;37.5;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2019-07-27T14:00:00+02:00;100670;-40.0;7;320;5.3;293.65;288.25;71;41330.0;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;5;800.0;31;23;;99630.0;;;-400.0;;;;;;;;8.4;9.8;-10.0;1;0.0;0.0;-60.0;0.0;-0.1;0.2;5.8;8.6;;;;;5.0;8;650.0;6.0;3;3600.0;;;;;;;48.716833,2.384333;ORLY;7;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1;20.5;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2019-07-31T20:00:00+02:00;101750;-40.0;6;260;4.9;296.65;280.25;35;30000.0;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;40.0;3;2250.0;35;20;10;100710.0;;;380.0;288.95;;297.45;;;;;8.2;13.4;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;6;2000.0;;;;;;;;;;48.716833,2.384333;ORLY;6;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;1;23.5;15.800000000000011;;24.30000000000001;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2019-05-23T02:00:00+02:00;102000;-50.0;7;250;1.9;284.45;280.55;77;28660.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;0;;30;20;10;100910.0;;;-30.0;;;;;;;;2.3;2.4;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;7;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;11.300000000000011;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2019-05-24T05:00:00+02:00;101620;-60.0;6;330;1.6;287.05;283.85;81;27560.0;0;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;;90.0;7;3180.0;;;;100540.0;;;-320.0;;;;;;;;2.2;2.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;3180.0;;;;;;;;;;48.716833,2.384333;ORLY;6;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;0;13.900000000000034;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2019-05-24T14:00:00+02:00;101670;-50.0;7;300;2.3;295.55;284.35;49;30000.0;1;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;75.0;2;1250.0;31;23;11;100620.0;;;-160.0;;;;;;;;5.1;7.9;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;8;1400.0;2.0;3;4000.0;4.0;0;7500.0;;;;48.716833,2.384333;ORLY;7;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;1;22.400000000000034;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2019-05-31T02:00:00+02:00;102680;-20.0;8;340;1.8;287.45;284.45;82;40000.0;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;10.0;1;1750.0;35;20;10;101590.0;;;270.0;;;;;;;;2.7;2.7;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;-0.1;;;;;1.0;6;1710.0;;;;;;;;;;48.716833,2.384333;ORLY;8;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;1;14.300000000000011;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5
07149;2019-12-27T19:00:00+01:00;103330;220.0;3;50;2.8;282.15;279.75;85;25000.0;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;8;450.0;35;;;102220.0;;;1030.0;281.75;;282.85;;;;;4.2;4.6;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.0;-0.1;9.0;;;;;1.0;8;450.0;8.0;6;720.0;;;;;;;48.716833,2.384333;ORLY;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;9.0;8.600000000000023;;9.700000000000045;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;12
07149;2019-10-01T05:00:00+02:00;100710;-250.0;8;190;4.9;290.05;288.25;89;15000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;7;450.0;35;;;99660.0;;;-610.0;;;;;;;;8.1;8.1;-10.0;0;0.0;0.0;-30.0;0.0;0.0;-0.1;-0.1;-0.1;;;;;7.0;6;330.0;;;;;;;;;;48.716833,2.384333;ORLY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;16.900000000000034;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;10
07149;2020-09-25T02:00:00+02:00;100020;30.0;0;210;5.5;283.05;278.65;74;30000.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;0;;30;20;10;98940.0;;;-640.0;;;;;;;;10.2;10.4;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.4;7.5;8.1;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;0;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;9.900000000000034;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2020-09-30T08:00:00+02:00;101580;-50.0;5;220;2.0;287.85;286.85;94;14160.0;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;1250.0;35;;;100510.0;;;-180.0;287.65;;290.05;;;;;3.8;4.6;-10.0;0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;2.2;;;;;3.0;6;1200.0;7.0;6;2000.0;;;;;;;48.716833,2.384333;ORLY;5;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;14.700000000000045;14.5;;16.900000000000034;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2020-09-21T05:00:00+02:00;101510;-60.0;7;340;2.4;289.15;280.85;58;25000.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;0;;30;20;10;100440.0;;;150.0;;;;;;;;3.2;3.2;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;7;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;16.0;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9
07149;2021-02-13T13:00:00+01:00;103320;60.0;1;90;5.9;271.15;260.75;45;30000.0;3;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;40.0;0;7800.0;30;20;11;102160.0;;;760.0;;;;;;;;8.3;9.2;-10.0;15;-0.02;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;0;7800.0;;;;;;;;;;48.716833,2.384333;ORLY;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;3;-2.0;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2021-02-14T07:00:00+01:00;103380;-110.0;5;120;2.6;267.75;261.85;63;30000.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;0;;30;20;10;102200.0;;;230.0;267.75;;271.45;;;;;4.5;7.1;-10.0;15;-0.02;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;5;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;-5.399999999999977;-5.399999999999977;;-1.6999999999999886;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2021-02-09T16:00:00+01:00;100290;-210.0;6;70;5.9;271.45;269.25;85;5490.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;8;450.0;35;;;99160.0;;;370.0;;;;;;;;8.0;8.8;-10.0;4;0.0;0.0;-30.0;0.0;0.0;-0.1;-0.1;-0.1;;;;;8.0;6;330.0;;;;;;;;;;48.716833,2.384333;ORLY;6;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;-1.6999999999999886;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2021-02-10T10:00:00+01:00;100810;370.0;3;20;6.9;267.85;264.65;78;10000.0;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;5;450.0;35;23;;99660.0;;;320.0;;;;;;;;9.9;11.5;-10.0;16;0.03;0.0;-30.0;0.0;0.0;-0.1;0.8;0.8;;;;;5.0;6;540.0;7.0;3;3200.0;;;;;;;48.716833,2.384333;ORLY;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;-5.2999999999999545;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2021-02-16T16:00:00+01:00;101490;-140.0;6;200;4.5;284.65;279.95;73;34780.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;4;1250.0;35;20;16;100410.0;;;-1050.0;;;;;;;;8.4;8.6;-10.0;1;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.2;;;;;1.0;6;1410.0;5.0;6;2220.0;7.0;2;6100.0;;;;48.716833,2.384333;ORLY;6;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;11.5;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2019-03-08T16:00:00+01:00;101800;-60.0;8;230;7.6;284.55;275.55;54;37290.0;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;2;1250.0;32;20;11;100710.0;;;1430.0;;;;;;;;11.9;12.4;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;-0.1;;;;;2.0;8;1200.0;7.0;0;7500.0;;;;;;;48.716833,2.384333;ORLY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1;11.400000000000034;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;3
07149;2019-03-15T04:00:00+01:00;101390;-70.0;8;260;7.8;284.15;282.55;90;17990.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;7;450.0;35;;;100310.0;;;-400.0;;;;;;;;12.3;14.2;-10.0;2;0.0;0.0;-30.0;0.0;-0.1;0.8;1.6;5.4;;;;;7.0;6;360.0;;;;;;;;;;48.716833,2.384333;ORLY;8;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;11.0;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;3
07149;2019-03-18T01:00:00+01:00;101790;60.0;2;220;2.7;277.05;275.45;89;30000.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;25.0;2;2250.0;35;20;10;100670.0;;;1070.0;;;;;;;;4.1;4.3;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.4;1.8;4.2;;;;;2.0;6;2220.0;;;;;;;;;;48.716833,2.384333;ORLY;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;3.900000000000034;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;3
07149;2020-08-08T05:00:00+02:00;101760;0.0;4;30;0.5;293.95;286.35;62;30000.0;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0.0;0;;30;20;10;100710.0;;;-20.0;;;;;;;;0.7;1.2;-10.0;0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;4;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2;20.80000000000001;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8
07149;2020-07-28T14:00:00+02:00;101660;30.0;0;290;4.8;296.95;282.15;39;14800.0;0;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;;1;1750.0;;;;100620.0;;;540.0;;;;;;;;8.9;8.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;1620.0;;;;;;;;;;48.716833,2.384333;ORLY;0;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;23.80000000000001;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;7
07149;2019-12-07T19:00:00+01:00;101900;10.0;3;210;3.0;283.05;280.65;85;35000.0;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;7;1250.0;35;;;100810.0;;;560.0;281.75;;284.55;;;;;6.0;6.0;-10.0;1;0.0;0.0;-60.0;0.0;0.0;0.0;-0.1;0.4;;;;;7.0;6;1070.0;;;;;;;;;;48.716833,2.384333;ORLY;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3;9.900000000000034;8.600000000000023;;11.400000000000034;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;12
07149;2019-12-17T04:00:00+01:00;99880;50.0;2;100;1.1;284.05;280.75;80;25000.0;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90.0;3;4000.0;30;23;12;98810.0;;;-720.0;;;;;;;;1.9;2.4;-10.0;1;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;6.3;;;;;3.0;3;4000.0;7.0;0;7300.0;;;;;;;48.716833,2.384333;ORLY;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1;10.900000000000034;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;12
07149;2019-12-19T10:00:00+01:00;100660;-90.0;6;170;4.5;285.35;281.05;75;31930.0;0;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100.0;8;2250.0;;;;99590.0;;;-920.0;;;;;;;;7.7;8.1;-10.0;1;0.0;;;0.0;0.0;0.0;0.2;0.2;;;;;8.0;;2460.0;;8;;;;;;;;48.716833,2.384333;ORLY;6;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;0;12.200000000000045;;;;;;89;2.384333;48.716833;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;12
