,date,vacances_zone_a,vacances_zone_b,vacances_zone_c,nom_vacances,Year,Month,Day
4818,2003-03-12,False,False,False,,2003,3,12
4819,2003-03-13,False,False,False,,2003,3,13
4820,2003-03-14,False,False,False,,2003,3,14
4821,2003-03-15,False,False,False,,2003,3,15
4822,2003-03-16,False,False,False,,2003,3,16
4823,2003-03-17,False,False,False,,2003,3,17
4824,2003-03-18,False,False,False,,2003,3,18
4825,2003-03-19,False,False,False,,2003,3,19
4826,2003-03-20,False,False,False,,2003,3,20
4827,2003-03-21,False,False,False,,2003,3,21
4828,2003-03-22,False,False,False,,2003,3,22
4829,2003-03-23,False,False,False,,2003,3,23
4830,2003-03-24,False,False,False,,2003,3,24
4831,2003-03-25,False,False,False,,2003,3,25
4832,2003-03-26,False,False,False,,2003,3,26
4833,2003-03-27,False,False,False,,2003,3,27
4834,2003-03-28,False,False,False,,2003,3,28
4835,2003-03-29,False,False,False,,2003,3,29
4836,2003-03-30,False,False,False,,2003,3,30
4837,2003-03-31,False,False,False,,2003,3,31
4838,2003-04-01,False,False,False,,2003,4,1
4839,2003-04-02,False,False,False,,2003,4,2
4840,2003-04-03,False,False,False,,2003,4,3
4841,2003-04-04,False,False,False,,2003,4,4
4842,2003-04-05,False,False,True,Vacances de printemps,2003,4,5
4843,2003-04-06,False,False,True,Vacances de printemps,2003,4,6
4844,2003-04-07,False,False,True,Vacances de printemps,2003,4,7
4845,2003-04-08,False,False,True,Vacances de printemps,2003,4,8
4846,2003-04-09,False,False,True,Vacances de printemps,2003,4,9
4847,2003-04-10,False,False,True,Vacances de printemps,2003,4,10
4848,2003-04-11,False,False,True,Vacances de printemps,2003,4,11
4849,2003-04-12,False,True,True,Vacances de printemps,2003,4,12
4850,2003-04-13,False,True,True,Vacances de printemps,2003,4,13
4851,2003-04-14,False,True,True,Vacances de printemps,2003,4,14
4852,2003-04-15,False,True,True,Vacances de printemps,2003,4,15
4853,2003-04-16,False,True,True,Vacances de printemps,2003,4,16
4854,2003-04-17,False,True,True,Vacances de printemps,2003,4,17
4855,2003-04-18,False,True,True,Vacances de printemps,2003,4,18
4856,2003-04-19,True,True,True,Vacances de printemps,2003,4,19
4857,2003-04-20,True,True,True,Vacances de printemps,2003,4,20
4858,2003-04-21,True,True,True,Vacances de printemps,2003,4,21
4859,2003-04-22,True,True,False,Vacances de printemps,2003,4,22
4860,2003-04-23,True,True,False,Vacances de printemps,2003,4,23
4861,2003-04-24,True,True,False,Vacances de printemps,2003,4,24
4862,2003-04-25,True,True,False,Vacances de printemps,2003,4,25
4863,2003-04-26,True,True,False,Vacances de printemps,2003,4,26
4864,2003-04-27,True,True,False,Vacances de printemps,2003,4,27
4865,2003-04-28,True,False,False,Vacances de printemps,2003,4,28
4866,2003-04-29,True,False,False,Vacances de printemps,2003,4,29
4867,2003-04-30,True,False,False,Vacances de printemps,2003,4,30
4868,2003-05-01,True,False,False,Vacances de printemps,2003,5,1
4869,2003-05-02,True,False,False,Vacances de printemps,2003,5,2
4870,2003-05-03,True,False,False,Vacances de printemps,2003,5,3
4871,2003-05-04,True,False,False,Vacances de printemps,2003,5,4
4872,2003-05-05,False,False,False,,2003,5,5
4873,2003-05-06,False,False,False,,2003,5,6
4874,2003-05-07,False,False,False,,2003,5,7
4875,2003-05-08,False,False,False,,2003,5,8
4876,2003-05-09,False,False,False,,2003,5,9
4877,2003-05-10,False,False,False,,2003,5,10
4878,2003-05-11,False,False,False,,2003,5,11
4879,2003-05-12,False,False,False,,2003,5,12
4880,2003-05-13,False,False,False,,2003,5,13
4881,2003-05-14,False,False,False,,2003,5,14
4882,2003-05-15,False,False,False,,2003,5,15
4883,2003-05-16,False,False,False,,2003,5,16
4884,2003-05-17,False,False,False,,2003,5,17
4885,2003-05-18,False,False,False,,2003,5,18
4886,2003-05-19,False,False,False,,2003,5,19
4887,2003-05-20,False,False,False,,2003,5,20
4888,2003-05-21,False,False,False,,2003,5,21
4889,2003-05-22,False,False,False,,2003,5,22
4890,2003-05-23,False,False,False,,2003,5,23
4891,2003-05-24,False,False,False,,2003,5,24
4892,2003-05-25,False,False,False,,2003,5,25
4893,2003-05-26,False,False,False,,2003,5,26
4894,2003-05-27,False,False,False,,2003,5,27
4895,2003-05-28,False,False,False,,2003,5,28
4896,2003-05-29,False,False,False,,2003,5,29
4897,2003-05-30,False,False,False,,2003,5,30
4898,2003-05-31,False,False,False,,2003,5,31
4899,2003-06-01,False,False,False,,2003,6,1
4900,2003-06-02,False,False,False,,2003,6,2
4901,2003-06-03,False,False,False,,2003,6,3
4902,2003-06-04,False,False,False,,2003,6,4
4903,2003-06-05,False,False,False,,2003,6,5
4904,2003-06-06,False,False,False,,2003,6,6
4905,2003-06-07,False,False,False,,2003,6,7
4906,2003-06-08,False,False,False,,2003,6,8
4907,2003-06-09,False,False,False,,2003,6,9
4908,2003-06-10,False,False,False,,2003,6,10
4909,2003-06-11,False,False,False,,2003,6,11
4910,2003-06-12,False,False,False,,2003,6,12
4911,2003-06-13,False,False,False,,2003,6,13
4912,2003-06-14,False,False,False,,2003,6,14
4913,2003-06-15,False,False,False,,2003,6,15
4914,2003-06-16,False,False,False,,2003,6,16
4915,2003-06-17,False,False,False,,2003,6,17
4916,2003-06-18,False,False,False,,2003,6,18
4917,2003-06-19,False,False,False,,2003,6,19
4918,2003-06-20,False,False,False,,2003,6,20
4919,2003-06-21,False,False,False,,2003,6,21
4920,2003-06-22,False,False,False,,2003,6,22
4921,2003-06-23,False,False,False,,2003,6,23
4922,2003-06-24,False,False,False,,2003,6,24
4923,2003-06-25,False,False,False,,2003,6,25
4924,2003-06-26,False,False,False,,2003,6,26
4925,2003-06-27,False,False,False,,2003,6,27
4926,2003-06-28,True,True,True,Vacances d'été,2003,6,28
4927,2003-06-29,True,True,True,Vacances d'été,2003,6,29
4928,2003-06-30,True,True,True,Vacances d'été,2003,6,30
4929,2003-07-01,True,True,True,Vacances d'été,2003,7,1
4930,2003-07-02,True,True,True,Vacances d'été,2003,7,2
4931,2003-07-03,True,True,True,Vacances d'été,2003,7,3
4932,2003-07-04,True,True,True,Vacances d'été,2003,7,4
4933,2003-07-05,True,True,True,Vacances d'été,2003,7,5
4934,2003-07-06,True,True,True,Vacances d'été,2003,7,6
4935,2003-07-07,True,True,True,Vacances d'été,2003,7,7
4936,2003-07-08,True,True,True,Vacances d'été,2003,7,8
4937,2003-07-09,True,True,True,Vacances d'été,2003,7,9
4938,2003-07-10,True,True,True,Vacances d'été,2003,7,10
4939,2003-07-11,True,True,True,Vacances d'été,2003,7,11
4940,2003-07-12,True,True,True,Vacances d'été,2003,7,12
4941,2003-07-13,True,True,True,Vacances d'été,2003,7,13
4942,2003-07-14,True,True,True,Vacances d'été,2003,7,14
4943,2003-07-15,True,True,True,Vacances d'été,2003,7,15
4944,2003-07-16,True,True,True,Vacances d'été,2003,7,16
4945,2003-07-17,True,True,True,Vacances d'été,2003,7,17
4946,2003-07-18,True,True,True,Vacances d'été,2003,7,18
4947,2003-07-19,True,True,True,Vacances d'été,2003,7,19
4948,2003-07-20,True,True,True,Vacances d'été,2003,7,20
4949,2003-07-21,True,True,True,Vacances d'été,2003,7,21
4950,2003-07-22,True,True,True,Vacances d'été,2003,7,22
4951,2003-07-23,True,True,True,Vacances d'été,2003,7,23
4952,2003-07-24,True,True,True,Vacances d'été,2003,7,24
4953,2003-07-25,True,True,True,Vacances d'été,2003,7,25
4954,2003-07-26,True,True,True,Vacances d'été,2003,7,26
4955,2003-07-27,True,True,True,Vacances d'été,2003,7,27
4956,2003-07-28,True,True,True,Vacances d'été,2003,7,28
4957,2003-07-29,True,True,True,Vacances d'été,2003,7,29
4958,2003-07-30,True,True,True,Vacances d'été,2003,7,30
4959,2003-07-31,True,True,True,Vacances d'été,2003,7,31
4960,2003-08-01,True,True,True,Vacances d'été,2003,8,1
4961,2003-08-02,True,True,True,Vacances d'été,2003,8,2
4962,2003-08-03,True,True,True,Vacances d'été,2003,8,3
4963,2003-08-04,True,True,True,Vacances d'été,2003,8,4
4964,2003-08-05,True,True,True,Vacances d'été,2003,8,5
4965,2003-08-06,True,True,True,Vacances d'été,2003,8,6
4966,2003-08-07,True,True,True,Vacances d'été,2003,8,7
4967,2003-08-08,True,True,True,Vacances d'été,2003,8,8
4968,2003-08-09,True,True,True,Vacances d'été,2003,8,9
4969,2003-08-10,True,True,True,Vacances d'été,2003,8,10
4970,2003-08-11,True,True,True,Vacances d'été,2003,8,11
4971,2003-08-12,True,True,True,Vacances d'été,2003,8,12
4972,2003-08-13,True,True,True,Vacances d'été,2003,8,13
4973,2003-08-14,True,True,True,Vacances d'été,2003,8,14
4974,2003-08-15,True,True,True,Vacances d'été,2003,8,15
4975,2003-08-16,True,True,True,Vacances d'été,2003,8,16
4976,2003-08-17,True,True,True,Vacances d'été,2003,8,17
4977,2003-08-18,True,True,True,Vacances d'été,2003,8,18
4978,2003-08-19,True,True,True,Vacances d'été,2003,8,19
4979,2003-08-20,True,True,True,Vacances d'été,2003,8,20
4980,2003-08-21,True,True,True,Vacances d'été,2003,8,21
4981,2003-08-22,True,True,True,Vacances d'été,2003,8,22
4982,2003-08-23,True,True,True,Vacances d'été,2003,8,23
4983,2003-08-24,True,True,True,Vacances d'été,2003,8,24
4984,2003-08-25,True,True,True,Vacances d'été,2003,8,25
4985,2003-08-26,True,True,True,Vacances d'été,2003,8,26
4986,2003-08-27,True,True,True,Vacances d'été,2003,8,27
4987,2003-08-28,True,True,True,Vacances d'été,2003,8,28
4988,2003-08-29,True,True,True,Vacances d'été,2003,8,29
4989,2003-08-30,True,True,True,Vacances d'été,2003,8,30
4990,2003-08-31,True,True,True,Vacances d'été,2003,8,31
4991,2003-09-01,True,True,True,Vacances d'été,2003,9,1
4992,2003-09-02,False,False,False,,2003,9,2
4993,2003-09-03,False,False,False,,2003,9,3
4994,2003-09-04,False,False,False,,2003,9,4
4995,2003-09-05,False,False,False,,2003,9,5
4996,2003-09-06,False,False,False,,2003,9,6
4997,2003-09-07,False,False,False,,2003,9,7
4998,2003-09-08,False,False,False,,2003,9,8
4999,2003-09-09,False,False,False,,2003,9,9
5000,2003-09-10,False,False,False,,2003,9,10
5001,2003-09-11,False,False,False,,2003,9,11
5002,2003-09-12,False,False,False,,2003,9,12
5003,2003-09-13,False,False,False,,2003,9,13
5004,2003-09-14,False,False,False,,2003,9,14
5005,2003-09-15,False,False,False,,2003,9,15
5006,2003-09-16,False,False,False,,2003,9,16
5007,2003-09-17,False,False,False,,2003,9,17
5008,2003-09-18,False,False,False,,2003,9,18
5009,2003-09-19,False,False,False,,2003,9,19
5010,2003-09-20,False,False,False,,2003,9,20
5011,2003-09-21,False,False,False,,2003,9,21
5012,2003-09-22,False,False,False,,2003,9,22
5013,2003-09-23,False,False,False,,2003,9,23
5014,2003-09-24,False,False,False,,2003,9,24
5015,2003-09-25,False,False,False,,2003,9,25
5016,2003-09-26,False,False,False,,2003,9,26
5017,2003-09-27,False,False,False,,2003,9,27
5018,2003-09-28,False,False,False,,2003,9,28
5019,2003-09-29,False,False,False,,2003,9,29
5020,2003-09-30,False,False,False,,2003,9,30
5021,2003-10-01,False,False,False,,2003,10,1
5022,2003-10-02,False,False,False,,2003,10,2
5023,2003-10-03,False,False,False,,2003,10,3
5024,2003-10-04,False,False,False,,2003,10,4
5025,2003-10-05,False,False,False,,2003,10,5
5026,2003-10-06,False,False,False,,2003,10,6
5027,2003-10-07,False,False,False,,2003,10,7
5028,2003-10-08,False,False,False,,2003,10,8
5029,2003-10-09,False,False,False,,2003,10,9
5030,2003-10-10,False,False,False,,2003,10,10
5031,2003-10-11,False,False,False,,2003,10,11
5032,2003-10-12,False,False,False,,2003,10,12
5033,2003-10-13,False,False,False,,2003,10,13
5034,2003-10-14,False,False,False,,2003,10,14
5035,2003-10-15,False,False,False,,2003,10,15
5036,2003-10-16,False,False,False,,2003,10,16
5037,2003-10-17,False,False,False,,2003,10,17
5038,2003-10-18,False,False,False,,2003,10,18
5039,2003-10-19,False,False,False,,2003,10,19
5040,2003-10-20,False,False,False,,2003,10,20
5041,2003-10-21,False,False,False,,2003,10,21
5042,2003-10-22,True,True,True,Vacances de la Toussaint,2003,10,22
5043,2003-10-23,True,True,True,Vacances de la Toussaint,2003,10,23
5044,2003-10-24,True,True,True,Vacances de la Toussaint,2003,10,24
5045,2003-10-25,True,True,True,Vacances de la Toussaint,2003,10,25
5046,2003-10-26,True,True,True,Vacances de la Toussaint,2003,10,26
5047,2003-10-27,True,True,True,Vacances de la Toussaint,2003,10,27
5048,2003-10-28,True,True,True,Vacances de la Toussaint,2003,10,28
5049,2003-10-29,True,True,True,Vacances de la Toussaint,2003,10,29
5050,2003-10-30,True,True,True,Vacances de la Toussaint,2003,10,30
5051,2003-10-31,True,True,True,Vacances de la Toussaint,2003,10,31
5052,2003-11-01,True,True,True,Vacances de la Toussaint,2003,11,1
5053,2003-11-02,True,True,True,Vacances de la Toussaint,2003,11,2
5054,2003-11-03,False,False,False,,2003,11,3
5055,2003-11-04,False,False,False,,2003,11,4
5056,2003-11-05,False,False,False,,2003,11,5
5057,2003-11-06,False,False,False,,2003,11,6
5058,2003-11-07,False,False,False,,2003,11,7
5059,2003-11-08,False,False,False,,2003,11,8
5060,2003-11-09,False,False,False,,2003,11,9
5061,2003-11-10,False,False,False,,2003,11,10
5062,2003-11-11,False,False,False,,2003,11,11
5063,2003-11-12,False,False,False,,2003,11,12
5064,2003-11-13,False,False,False,,2003,11,13
5065,2003-11-14,False,False,False,,2003,11,14
5066,2003-11-15,False,False,False,,2003,11,15
5067,2003-11-16,False,False,False,,2003,11,16
5068,2003-11-17,False,False,False,,2003,11,17
5069,2003-11-18,False,False,False,,2003,11,18
5070,2003-11-19,False,False,False,,2003,11,19
5071,2003-11-20,False,False,False,,2003,11,20
5072,2003-11-21,False,False,False,,2003,11,21
5073,2003-11-22,False,False,False,,2003,11,22
5074,2003-11-23,False,False,False,,2003,11,23
5075,2003-11-24,False,False,False,,2003,11,24
5076,2003-11-25,False,False,False,,2003,11,25
5077,2003-11-26,False,False,False,,2003,11,26
5078,2003-11-27,False,False,False,,2003,11,27
5079,2003-11-28,False,False,False,,2003,11,28
5080,2003-11-29,False,False,False,,2003,11,29
5081,2003-11-30,False,False,False,,2003,11,30
5082,2003-12-01,False,False,False,,2003,12,1
5083,2003-12-02,False,False,False,,2003,12,2
5084,2003-12-03,False,False,False,,2003,12,3
5085,2003-12-04,False,False,False,,2003,12,4
5086,2003-12-05,False,False,False,,2003,12,5
5087,2003-12-06,False,False,False,,2003,12,6
5088,2003-12-07,False,False,False,,2003,12,7
5089,2003-12-08,False,False,False,,2003,12,8
5090,2003-12-09,False,False,False,,2003,12,9
5091,2003-12-10,False,False,False,,2003,12,10
5092,2003-12-11,False,False,False,,2003,12,11
5093,2003-12-12,False,False,False,,2003,12,12
5094,2003-12-13,False,False,False,,2003,12,13
5095,2003-12-14,False,False,False,,2003,12,14
5096,2003-12-15,False,False,False,,2003,12,15
5097,2003-12-16,False,False,False,,2003,12,16
5098,2003-12-17,False,False,False,,2003,12,17
5099,2003-12-18,False,False,False,,2003,12,18
5100,2003-12-19,False,False,False,,2003,12,19
5101,2003-12-20,True,True,True,Vacances de Noël,2003,12,20
5102,2003-12-21,True,True,True,Vacances de Noël,2003,12,21
5103,2003-12-22,True,True,True,Vacances de Noël,2003,12,22
5104,2003-12-23,True,True,True,Vacances de Noël,2003,12,23
5105,2003-12-24,True,True,True,Vacances de Noël,2003,12,24
5106,2003-12-25,True,True,True,Vacances de Noël,2003,12,25
5107,2003-12-26,True,True,True,Vacances de Noël,2003,12,26
5108,2003-12-27,True,True,True,Vacances de Noël,2003,12,27
5109,2003-12-28,True,True,True,Vacances de Noël,2003,12,28
5110,2003-12-29,True,True,True,Vacances de Noël,2003,12,29
5111,2003-12-30,True,True,True,Vacances de Noël,2003,12,30
5112,2003-12-31,True,True,True,Vacances de Noël,2003,12,31
5113,2004-01-01,True,True,True,Vacances de Noël,2004,1,1
5114,2004-01-02,True,True,True,Vacances de Noël,2004,1,2
5115,2004-01-03,True,True,True,Vacances de Noël,2004,1,3
5116,2004-01-04,True,True,True,Vacances de Noël,2004,1,4
5117,2004-01-05,False,False,False,,2004,1,5
5118,2004-01-06,False,False,False,,2004,1,6
5119,2004-01-07,False,False,False,,2004,1,7
5120,2004-01-08,False,False,False,,2004,1,8
5121,2004-01-09,False,False,False,,2004,1,9
5122,2004-01-10,False,False,False,,2004,1,10
5123,2004-01-11,False,False,False,,2004,1,11
5124,2004-01-12,False,False,False,,2004,1,12
5125,2004-01-13,False,False,False,,2004,1,13
5126,2004-01-14,False,False,False,,2004,1,14
5127,2004-01-15,False,False,False,,2004,1,15
5128,2004-01-16,False,False,False,,2004,1,16
5129,2004-01-17,False,False,False,,2004,1,17
5130,2004-01-18,False,False,False,,2004,1,18
5131,2004-01-19,False,False,False,,2004,1,19
5132,2004-01-20,False,False,False,,2004,1,20
5133,2004-01-21,False,False,False,,2004,1,21
5134,2004-01-22,False,False,False,,2004,1,22
5135,2004-01-23,False,False,False,,2004,1,23
5136,2004-01-24,False,False,False,,2004,1,24
5137,2004-01-25,False,False,False,,2004,1,25
5138,2004-01-26,False,False,False,,2004,1,26
5139,2004-01-27,False,False,False,,2004,1,27
5140,2004-01-28,False,False,False,,2004,1,28
5141,2004-01-29,False,False,False,,2004,1,29
5142,2004-01-30,False,False,False,,2004,1,30
5143,2004-01-31,False,False,False,,2004,1,31
5144,2004-02-01,False,False,False,,2004,2,1
5145,2004-02-02,False,False,False,,2004,2,2
5146,2004-02-03,False,False,False,,2004,2,3
5147,2004-02-04,False,False,False,,2004,2,4
5148,2004-02-05,False,False,False,,2004,2,5
5149,2004-02-06,False,False,False,,2004,2,6
5150,2004-02-07,True,False,False,Vacances d'hiver,2004,2,7
5151,2004-02-08,True,False,False,Vacances d'hiver,2004,2,8
5152,2004-02-09,True,False,False,Vacances d'hiver,2004,2,9
5153,2004-02-10,True,False,False,Vacances d'hiver,2004,2,10
5154,2004-02-11,True,False,False,Vacances d'hiver,2004,2,11
5155,2004-02-12,True,False,False,Vacances d'hiver,2004,2,12
5156,2004-02-13,True,False,False,Vacances d'hiver,2004,2,13
5157,2004-02-14,True,False,True,Vacances d'hiver,2004,2,14
5158,2004-02-15,True,False,True,Vacances d'hiver,2004,2,15
5159,2004-02-16,True,False,True,Vacances d'hiver,2004,2,16
5160,2004-02-17,True,False,True,Vacances d'hiver,2004,2,17
5161,2004-02-18,True,False,True,Vacances d'hiver,2004,2,18
5162,2004-02-19,True,False,True,Vacances d'hiver,2004,2,19
5163,2004-02-20,True,False,True,Vacances d'hiver,2004,2,20
5164,2004-02-21,True,True,True,Vacances d'hiver,2004,2,21
5165,2004-02-22,True,True,True,Vacances d'hiver,2004,2,22
5166,2004-02-23,False,True,True,Vacances d'hiver,2004,2,23
5167,2004-02-24,False,True,True,Vacances d'hiver,2004,2,24
5168,2004-02-25,False,True,True,Vacances d'hiver,2004,2,25
5169,2004-02-26,False,True,True,Vacances d'hiver,2004,2,26
5170,2004-02-27,False,True,True,Vacances d'hiver,2004,2,27
5171,2004-02-28,False,True,True,Vacances d'hiver,2004,2,28
5172,2004-02-29,False,True,True,Vacances d'hiver,2004,2,29
5173,2004-03-01,False,True,False,Vacances d'hiver,2004,3,1
5174,2004-03-02,False,True,False,Vacances d'hiver,2004,3,2
5175,2004-03-03,False,True,False,Vacances d'hiver,2004,3,3
5176,2004-03-04,False,True,False,Vacances d'hiver,2004,3,4
5177,2004-03-05,False,True,False,Vacances d'hiver,2004,3,5
5178,2004-03-06,False,True,False,Vacances d'hiver,2004,3,6
5179,2004-03-07,False,True,False,Vacances d'hiver,2004,3,7
5180,2004-03-08,False,False,False,,2004,3,8
5181,2004-03-09,False,False,False,,2004,3,9
5182,2004-03-10,False,False,False,,2004,3,10
5183,2004-03-11,False,False,False,,2004,3,11
5184,2004-03-12,False,False,False,,2004,3,12
5185,2004-03-13,False,False,False,,2004,3,13
5186,2004-03-14,False,False,False,,2004,3,14
5187,2004-03-15,False,False,False,,2004,3,15
5188,2004-03-16,False,False,False,,2004,3,16
5189,2004-03-17,False,False,False,,2004,3,17
5190,2004-03-18,False,False,False,,2004,3,18
5191,2004-03-19,False,False,False,,2004,3,19
5192,2004-03-20,False,False,False,,2004,3,20
5193,2004-03-21,False,False,False,,2004,3,21
5194,2004-03-22,False,False,False,,2004,3,22
5195,2004-03-23,False,False,False,,2004,3,23
5196,2004-03-24,False,False,False,,2004,3,24
5197,2004-03-25,False,False,False,,2004,3,25
5198,2004-03-26,False,False,False,,2004,3,26
5199,2004-03-27,False,False,False,,2004,3,27
5200,2004-03-28,False,False,False,,2004,3,28
5201,2004-03-29,False,False,False,,2004,3,29
5202,2004-03-30,False,False,False,,2004,3,30
5203,2004-03-31,False,False,False,,2004,3,31
5204,2004-04-01,False,False,False,,2004,4,1
5205,2004-04-02,False,False,False,,2004,4,2
5206,2004-04-03,True,False,False,Vacances de printemps,2004,4,3
5207,2004-04-04,True,False,False,Vacances de printemps,2004,4,4
5208,2004-04-05,True,False,False,Vacances de printemps,2004,4,5
5209,2004-04-06,True,False,False,Vacances de printemps,2004,4,6
5210,2004-04-07,True,False,False,Vacances de printemps,2004,4,7
5211,2004-04-08,True,False,False,Vacances de printemps,2004,4,8
5212,2004-04-09,True,False,False,Vacances de printemps,2004,4,9
5213,2004-04-10,True,False,True,Vacances de printemps,2004,4,10
5214,2004-04-11,True,False,True,Vacances de printemps,2004,4,11
5215,2004-04-12,True,False,True,Vacances de printemps,2004,4,12
5216,2004-04-13,True,False,True,Vacances de printemps,2004,4,13
5217,2004-04-14,True,False,True,Vacances de printemps,2004,4,14
5218,2004-04-15,True,False,True,Vacances de printemps,2004,4,15
5219,2004-04-16,True,False,True,Vacances de printemps,2004,4,16
5220,2004-04-17,True,True,True,Vacances de printemps,2004,4,17
5221,2004-04-18,True,True,True,Vacances de printemps,2004,4,18
5222,2004-04-19,False,True,True,Vacances de printemps,2004,4,19
5223,2004-04-20,False,True,True,Vacances de printemps,2004,4,20
5224,2004-04-21,False,True,True,Vacances de printemps,2004,4,21
5225,2004-04-22,False,True,True,Vacances de printemps,2004,4,22
5226,2004-04-23,False,True,True,Vacances de printemps,2004,4,23
5227,2004-04-24,False,True,True,Vacances de printemps,2004,4,24
5228,2004-04-25,False,True,True,Vacances de printemps,2004,4,25
5229,2004-04-26,False,True,False,Vacances de printemps,2004,4,26
5230,2004-04-27,False,True,False,Vacances de printemps,2004,4,27
5231,2004-04-28,False,True,False,Vacances de printemps,2004,4,28
5232,2004-04-29,False,True,False,Vacances de printemps,2004,4,29
5233,2004-04-30,False,True,False,Vacances de printemps,2004,4,30
5234,2004-05-01,False,True,False,Vacances de printemps,2004,5,1
5235,2004-05-02,False,True,False,Vacances de printemps,2004,5,2
5236,2004-05-03,False,False,False,,2004,5,3
5237,2004-05-04,False,False,False,,2004,5,4
5238,2004-05-05,False,False,False,,2004,5,5
5239,2004-05-06,False,False,False,,2004,5,6
5240,2004-05-07,False,False,False,,2004,5,7
5241,2004-05-08,False,False,False,,2004,5,8
5242,2004-05-09,False,False,False,,2004,5,9
5243,2004-05-10,False,False,False,,2004,5,10
5244,2004-05-11,False,False,False,,2004,5,11
5245,2004-05-12,False,False,False,,2004,5,12
5246,2004-05-13,False,False,False,,2004,5,13
5247,2004-05-14,False,False,False,,2004,5,14
5248,2004-05-15,False,False,False,,2004,5,15
5249,2004-05-16,False,False,False,,2004,5,16
5250,2004-05-17,False,False,False,,2004,5,17
5251,2004-05-18,False,False,False,,2004,5,18
5252,2004-05-19,False,False,False,,2004,5,19
5253,2004-05-20,False,False,False,,2004,5,20
5254,2004-05-21,False,False,False,,2004,5,21
5255,2004-05-22,False,False,False,,2004,5,22
5256,2004-05-23,False,False,False,,2004,5,23
5257,2004-05-24,False,False,False,,2004,5,24
5258,2004-05-25,False,False,False,,2004,5,25
5259,2004-05-26,False,False,False,,2004,5,26
5260,2004-05-27,False,False,False,,2004,5,27
5261,2004-05-28,False,False,False,,2004,5,28
5262,2004-05-29,False,False,False,,2004,5,29
5263,2004-05-30,False,False,False,,2004,5,30
5264,2004-05-31,False,False,False,,2004,5,31
5265,2004-06-01,False,False,False,,2004,6,1
5266,2004-06-02,False,False,False,,2004,6,2
5267,2004-06-03,False,False,False,,2004,6,3
5268,2004-06-04,False,False,False,,2004,6,4
5269,2004-06-05,False,False,False,,2004,6,5
5270,2004-06-06,False,False,False,,2004,6,6
5271,2004-06-07,False,False,False,,2004,6,7
5272,2004-06-08,False,False,False,,2004,6,8
5273,2004-06-09,False,False,False,,2004,6,9
5274,2004-06-10,False,False,False,,2004,6,10
5275,2004-06-11,False,False,False,,2004,6,11
5276,2004-06-12,False,False,False,,2004,6,12
5277,2004-06-13,False,False,False,,2004,6,13
5278,2004-06-14,False,False,False,,2004,6,14
5279,2004-06-15,False,False,False,,2004,6,15
5280,2004-06-16,False,False,False,,2004,6,16
5281,2004-06-17,False,False,False,,2004,6,17
5282,2004-06-18,False,False,False,,2004,6,18
5283,2004-06-19,False,False,False,,2004,6,19
5284,2004-06-20,False,False,False,,2004,6,20
5285,2004-06-21,False,False,False,,2004,6,21
5286,2004-06-22,False,False,False,,2004,6,22
5287,2004-06-23,False,False,False,,2004,6,23
5288,2004-06-24,False,False,False,,2004,6,24
5289,2004-06-25,False,False,False,,2004,6,25
5290,2004-06-26,False,False,False,,2004,6,26
5291,2004-06-27,False,False,False,,2004,6,27
5292,2004-06-28,False,False,False,,2004,6,28
5293,2004-06-29,False,False,False,,2004,6,29
5294,2004-06-30,False,False,False,,2004,6,30
5295,2004-07-01,True,True,True,Vacances d'été,2004,7,1
5296,2004-07-02,True,True,True,Vacances d'été,2004,7,2
5297,2004-07-03,True,True,True,Vacances d'été,2004,7,3
5298,2004-07-04,True,True,True,Vacances d'été,2004,7,4
5299,2004-07-05,True,True,True,Vacances d'été,2004,7,5
5300,2004-07-06,True,True,True,Vacances d'été,2004,7,6
5301,2004-07-07,True,True,True,Vacances d'été,2004,7,7
5302,2004-07-08,True,True,True,Vacances d'été,2004,7,8
5303,2004-07-09,True,True,True,Vacances d'été,2004,7,9
5304,2004-07-10,True,True,True,Vacances d'été,2004,7,10
5305,2004-07-11,True,True,True,Vacances d'été,2004,7,11
5306,2004-07-12,True,True,True,Vacances d'été,2004,7,12
5307,2004-07-13,True,True,True,Vacances d'été,2004,7,13
5308,2004-07-14,True,True,True,Vacances d'été,2004,7,14
5309,2004-07-15,True,True,True,Vacances d'été,2004,7,15
5310,2004-07-16,True,True,True,Vacances d'été,2004,7,16
5311,2004-07-17,True,True,True,Vacances d'été,2004,7,17
5312,2004-07-18,True,True,True,Vacances d'été,2004,7,18
5313,2004-07-19,True,True,True,Vacances d'été,2004,7,19
5314,2004-07-20,True,True,True,Vacances d'été,2004,7,20
5315,2004-07-21,True,True,True,Vacances d'été,2004,7,21
5316,2004-07-22,True,True,True,Vacances d'été,2004,7,22
5317,2004-07-23,True,True,True,Vacances d'été,2004,7,23
5318,2004-07-24,True,True,True,Vacances d'été,2004,7,24
5319,2004-07-25,True,True,True,Vacances d'été,2004,7,25
5320,2004-07-26,True,True,True,Vacances d'été,2004,7,26
5321,2004-07-27,True,True,True,Vacances d'été,2004,7,27
5322,2004-07-28,True,True,True,Vacances d'été,2004,7,28
5323,2004-07-29,True,True,True,Vacances d'été,2004,7,29
5324,2004-07-30,True,True,True,Vacances d'été,2004,7,30
5325,2004-07-31,True,True,True,Vacances d'été,2004,7,31
5326,2004-08-01,True,True,True,Vacances d'été,2004,8,1
5327,2004-08-02,True,True,True,Vacances d'été,2004,8,2
