date,jour,service,CA_TTC,CA_HT,TVA,temp,feels_like,temp_min,temp_max,wind_speed,clouds_all,weather_main,weather_description,match_edf,roland_garros,fashion_week,Match Happening,Match Happening-CL,vacances_paris
2019-11-22,Vendredi,midi,2793.0,2515.23,277.77,284.18,283.11,283.06,285.38,3.6,0.0,Clear,sky is clear,0.0,0.0,0.0,0.0,,0
2019-11-22,Vendredi,soir,6480.0,5735.3,744.7,283.28,282.39,281.95,284.4,5.1,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-11-23,Samedi,midi,4097.0,3679.39,417.61,283.36,282.76,281.87,284.4,5.1,90.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-11-23,Samedi,midi,4097.0,3679.39,417.61,283.36,282.76,281.87,284.4,5.1,90.0,Drizzle,light intensity drizzle rain,0.0,0.0,0.0,,,0
2019-11-23,Samedi,soir,8383.0,7440.53,942.47,282.54,282.1,280.76,284.14,1.5,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-11-24,Dimanche,midi,75.0,68.18,6.82,283.52,282.81,281.05,285.58,1.34,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2019-11-24,Dimanche,soir,945.5,838.79,106.71,280.18,279.41,277.98,281.91,1.5,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-11-25,Lundi,soir,145.0,121.74,23.26,283.61,283.19,282.25,284.24,3.1,90.0,Rain,light rain,0.0,0.0,0.0,,,
2019-11-25,Lundi,soir,145.0,121.74,23.26,283.61,283.19,282.25,284.24,3.1,90.0,Mist,mist,0.0,0.0,0.0,,,
2019-11-26,Mardi,midi,6.0,5.45,0.55,284.94,284.58,283.81,286.13,0.89,90.0,Rain,light rain,0.0,0.0,0.0,0.0,0.0,0
2019-11-26,Mardi,soir,5822.299999999999,5173.38,648.92,285.15,284.76,284.17,285.87,3.6,75.0,Rain,light rain,0.0,0.0,0.0,,,
2019-11-27,Mercredi,midi,3686.25,3322.05,364.2,284.85,284.32,283.62,285.4,2.24,90.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-11-27,Mercredi,soir,6856.5,6079.39,777.11,285.0,284.33,283.83,285.58,2.24,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,
2019-11-28,Jeudi,midi,3914.5,3522.35,392.15,285.2,284.42,284.38,285.96,2.68,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2019-11-28,Jeudi,soir,7529.0,6655.68,873.32,284.01,283.29,282.37,284.61,0.89,90.0,Rain,light rain,0.0,0.0,0.0,,,
2019-11-29,Vendredi,midi,4004.5,3592.27,412.23,282.38,282.38,281.03,283.48,0.45,75.0,Drizzle,light intensity drizzle,0.0,0.0,0.0,,,0
2019-11-29,Vendredi,midi,4004.5,3592.27,412.23,282.38,282.38,281.03,283.48,0.45,75.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-11-29,Vendredi,soir,8482.0,7469.39,1012.61,281.37,280.77,279.48,282.24,1.5,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-11-30,Samedi,midi,5576.25,4985.87,590.38,281.41,278.73,279.92,282.01,4.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2019-11-30,Samedi,soir,9098.5,8050.91,1047.59,278.78,278.78,276.03,279.87,0.89,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-01,Dimanche,midi,4702.0,4224.7,477.3,276.66,273.77,275.59,277.62,3.13,90.0,Clouds,overcast clouds,0.0,0.0,0.0,0.0,,0
2019-12-01,Dimanche,soir,4332.5,3855.38,477.12,276.81,273.63,275.59,277.47,3.58,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-12-02,Lundi,midi,2383.0,2147.05,235.95,278.87,277.13,277.49,279.87,2.24,90.0,Clouds,overcast clouds,0.0,0.0,0.0,0.0,0.0,0
2019-12-02,Lundi,soir,6255.5,5554.09,701.41,278.1,278.1,275.28,279.25,0.45,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,
2019-12-03,Mardi,midi,3270.5,2934.55,335.95,277.92,277.92,274.73,280.4,0.45,75.0,Mist,mist,0.0,0.0,0.0,0.0,,0
2019-12-03,Mardi,midi,3270.5,2934.55,335.95,277.92,277.92,274.73,280.4,0.45,75.0,Rain,light rain,0.0,0.0,0.0,0.0,,0
2019-12-03,Mardi,soir,6148.5,5437.95,710.55,277.0,274.2,274.17,278.02,3.1,90.0,Mist,mist,0.0,0.0,0.0,,,
2019-12-04,Mercredi,midi,3362.0,3017.35,344.65,277.59,277.59,274.98,278.51,1.0,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2019-12-04,Mercredi,soir,6145.75,5452.14,693.61,274.51,274.51,272.4,275.96,0.5,1.0,Mist,mist,0.0,0.0,0.0,,,
2019-12-05,Jeudi,midi,3679.5,3313.86,365.64,274.42,272.06,273.34,275.24,2.1,90.0,Mist,mist,0.0,0.0,0.0,,,0
2019-12-05,Jeudi,soir,6787.5,5986.44,801.06,273.88,272.23,272.38,275.24,1.5,90.0,Mist,mist,0.0,0.0,0.0,,,
2019-12-06,Vendredi,midi,3742.0,3352.05,389.95,276.75,273.54,275.83,278.45,3.6,90.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-12-06,Vendredi,soir,6565.5,5808.03,757.47,281.08,279.09,279.69,282.45,3.13,90.0,Rain,light rain,0.0,0.0,0.0,,,
2019-12-06,Vendredi,soir,6565.5,5808.03,757.47,281.08,279.09,279.69,282.45,3.13,90.0,Drizzle,drizzle,0.0,0.0,0.0,,,
2019-12-07,Samedi,midi,4971.5,4445.61,525.89,284.16,283.51,283.02,284.87,0.89,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2019-12-07,Samedi,soir,8118.5,7204.39,914.11,283.36,282.63,281.7,284.58,0.45,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-12-08,Dimanche,midi,5386.0,4830.3,555.7,284.55,284.1,283.76,285.8,2.68,90.0,Drizzle,rain and drizzle,0.0,0.0,0.0,,,0
2019-12-08,Dimanche,midi,5386.0,4830.3,555.7,284.55,284.1,283.76,285.8,2.68,90.0,Rain,moderate rain,0.0,0.0,0.0,,,0
2019-12-08,Dimanche,soir,4745.0,4220.91,524.09,282.67,282.43,281.14,283.58,1.34,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-12-09,Lundi,midi,2178.0,1956.36,221.64,282.55,280.41,281.14,283.45,4.02,75.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-12-09,Lundi,soir,4905.5,4338.41,567.09,280.57,280.05,278.45,281.91,1.34,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-10,Mardi,midi,2782.0,2496.06,285.94,279.91,276.87,278.37,280.57,4.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2019-12-10,Mardi,soir,6592.0,5836.33,755.67,279.82,279.82,279.14,280.8,0.45,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-11,Mercredi,midi,2907.5,2620.81,286.69,281.02,281.02,279.48,281.91,0.89,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2019-12-11,Mercredi,soir,6592.0,5814.5,777.5,279.83,279.83,278.37,280.58,0.45,75.0,Rain,light intensity shower rain,0.0,0.0,0.0,,,
2019-12-12,Jeudi,midi,3690.25,3320.76,369.49,277.76,277.76,276.91,278.4,0.45,90.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-12-12,Jeudi,soir,14387.4,12400.72,1986.68,279.67,279.67,278.62,280.45,0.45,90.0,Rain,moderate rain,0.0,0.0,0.0,,,
2019-12-13,Vendredi,midi,6487.6,5723.21,764.39,281.96,280.15,281.26,282.47,3.13,75.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-12-13,Vendredi,soir,7954.5,7027.12,927.38,280.08,279.5,278.81,280.81,1.34,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-12-14,Samedi,midi,4458.5,4016.14,442.36,282.99,279.84,282.08,283.81,7.15,90.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-12-14,Samedi,soir,8040.5,7122.42,918.08,281.56,280.4,279.4,282.58,2.1,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-15,Dimanche,midi,5842.0,5272.27,569.73,283.07,282.88,281.95,283.87,1.34,0.0,Clear,sky is clear,0.0,0.0,0.0,0.0,,0
2019-12-15,Dimanche,soir,5048.0,4513.41,534.59,281.23,280.61,278.58,282.4,1.5,90.0,Rain,light rain,0.0,0.0,0.0,,,
2019-12-16,Lundi,midi,2920.0,2628.56,291.44,283.45,283.02,282.14,284.65,2.6,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2019-12-16,Lundi,soir,5940.0,5247.27,692.73,282.65,282.23,280.25,284.14,1.5,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-17,Mardi,midi,2227.75,2001.21,226.54,288.02,287.39,286.7,289.4,3.1,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2019-12-17,Mardi,soir,6676.5,5907.82,768.68,283.23,282.54,281.81,284.8,0.89,90.0,Rain,light rain,0.0,0.0,0.0,,,
2019-12-18,Mercredi,midi,3247.0,2912.65,334.35,282.52,281.53,280.8,284.24,2.1,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2019-12-18,Mercredi,soir,9063.5,8024.09,1039.41,282.93,281.34,281.87,283.96,3.1,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-19,Jeudi,midi,3943.5,3540.91,402.59,286.7,286.04,285.38,287.38,0.45,0.0,Rain,light rain,0.0,0.0,0.0,,,0
2019-12-19,Jeudi,soir,9350.5,8271.36,1079.14,286.24,285.56,285.16,287.38,1.5,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-20,Vendredi,midi,4351.0,3880.77,470.23,284.31,283.47,283.37,285.25,4.02,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2019-12-20,Vendredi,soir,9300.0,8225.73,1074.27,282.02,280.56,280.8,282.58,2.6,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,
2019-12-21,Samedi,midi,3834.5,3438.64,395.86,283.49,282.69,282.62,284.4,1.79,90.0,Clouds,overcast clouds,0.0,0.0,0.0,0.0,,1
2019-12-21,Samedi,soir,6371.5,5632.65,738.85,281.99,281.99,280.84,282.58,0.45,75.0,Rain,light rain,0.0,0.0,0.0,,,
2019-12-22,Dimanche,midi,4369.5,3932.88,436.62,283.31,282.34,281.58,284.14,4.47,90.0,Rain,light rain,0.0,0.0,0.0,,,1
2019-12-22,Dimanche,soir,5811.5,5175.08,636.42,281.66,281.29,279.88,282.41,1.34,75.0,Rain,light rain,0.0,0.0,0.0,,,
2019-12-23,Lundi,midi,3355.0,3015.98,339.02,283.5,282.52,282.5,284.24,0.45,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2019-12-23,Lundi,soir,8159.5,7224.39,935.11,282.7,281.32,281.91,283.24,2.68,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-12-24,Mardi,midi,3444.0,3094.77,349.23,286.04,285.11,285.25,286.91,4.47,0.0,Clear,sky is clear,0.0,0.0,0.0,,,1
2019-12-25,Mercredi,midi,216.0,196.36,19.64,282.79,281.48,281.94,284.29,2.6,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2019-12-25,Mercredi,soir,22.0,20.0,2.0,279.67,278.19,276.87,281.58,2.1,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-12-26,Jeudi,midi,3058.0,2739.92,318.08,281.2,280.77,279.92,282.92,1.34,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,1
2019-12-26,Jeudi,soir,4842.0,4291.14,550.86,282.93,282.72,281.58,284.0,1.34,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,
2019-12-27,Vendredi,midi,3488.5,3123.33,365.17,282.08,282.08,281.05,283.02,0.45,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2019-12-27,Vendredi,soir,6840.0,6048.56,791.44,282.17,282.17,280.84,282.79,0.45,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2019-12-28,Samedi,midi,3444.0,3091.29,352.71,281.42,280.24,280.88,281.91,2.1,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2019-12-28,Samedi,soir,7065.5,6292.73,772.77,278.67,277.03,276.87,280.02,2.1,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,
2019-12-29,Dimanche,midi,3832.5,3444.62,387.88,278.05,278.05,276.36,279.29,1.0,0.0,Clear,sky is clear,0.0,0.0,0.0,,,1
2019-12-29,Dimanche,soir,5812.0,5174.17,637.83,276.31,274.27,273.48,278.18,2.1,1.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-30,Lundi,midi,1727.5,1552.35,175.15,279.28,277.74,278.09,280.87,2.1,0.0,Clear,sky is clear,0.0,0.0,0.0,,,1
2019-12-30,Lundi,soir,6355.0,5624.85,730.15,276.21,274.88,272.92,278.58,1.5,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2019-12-31,Mardi,midi,2615.0,2346.74,268.26,277.38,276.22,275.78,278.96,1.5,1.0,Clear,sky is clear,0.0,0.0,0.0,,,1
2019-12-31,Mardi,soir,11851.5,10590.53,1260.97,275.52,272.42,271.81,277.79,3.1,1.0,Mist,mist,0.0,0.0,0.0,,,
2020-01-01,Mercredi,midi,3451.0,3118.48,332.52,276.27,274.95,274.92,278.58,1.5,90.0,Mist,mist,0.0,0.0,0.0,,,1
2020-01-01,Mercredi,soir,4415.25,3936.59,478.66,277.49,275.65,276.03,278.48,2.1,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-01-01,Mercredi,soir,4415.25,3936.59,478.66,277.49,275.65,276.03,278.48,2.1,90.0,Mist,mist,0.0,0.0,0.0,,,
2020-01-02,Jeudi,midi,2003.0,1811.59,191.41,281.66,280.14,280.47,282.16,2.6,90.0,Drizzle,heavy intensity drizzle,0.0,0.0,0.0,0.0,,1
2020-01-02,Jeudi,midi,2003.0,1811.59,191.41,281.66,280.14,280.47,282.16,2.6,90.0,Rain,light rain,0.0,0.0,0.0,0.0,,1
2020-01-02,Jeudi,soir,5776.0,5156.67,619.33,282.04,282.04,280.84,282.79,0.89,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-03,Vendredi,midi,3220.5,2895.45,325.05,284.87,284.21,283.83,285.8,2.24,90.0,Rain,light rain,0.0,0.0,0.0,,,1
2020-01-03,Vendredi,soir,6739.5,5979.39,760.11,283.63,283.11,282.5,284.24,0.45,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-01-04,Samedi,midi,3949.5,3562.8,386.7,281.41,281.41,280.47,282.47,0.89,20.0,Clouds,few clouds,0.0,0.0,0.0,,,1
2020-01-04,Samedi,soir,8920.0,7942.8,977.2,280.95,278.96,279.73,281.47,3.1,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-05,Dimanche,midi,3143.5,2825.76,317.74,281.71,281.16,280.47,282.62,1.5,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2020-01-05,Dimanche,soir,3814.5,3398.64,415.86,280.95,279.69,279.65,281.61,2.1,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-06,Lundi,midi,1502.5,1362.42,140.08,278.8,276.04,277.47,280.45,3.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2020-01-06,Lundi,soir,4564.75,4038.11,526.64,278.45,275.63,277.25,279.49,3.58,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-07,Mardi,midi,1937.5,1745.53,191.97,281.58,279.71,280.49,282.62,3.1,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2020-01-07,Mardi,soir,5129.5,4549.55,579.95,281.92,280.12,281.05,282.79,3.1,90.0,Mist,mist,0.0,0.0,0.0,,,
2020-01-08,Mercredi,midi,1492.75,1348.86,143.89,285.28,285.0,284.38,286.16,0.89,90.0,Mist,mist,0.0,0.0,0.0,,,0
2020-01-08,Mercredi,soir,5224.5,4625.53,598.97,285.1,284.83,284.17,286.16,0.45,90.0,Mist,mist,0.0,0.0,0.0,,,
2020-01-09,Jeudi,midi,2904.0,2610.3,293.7,285.37,285.02,284.69,286.16,4.02,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2020-01-09,Jeudi,soir,18733.0,16391.26,2341.74,284.26,283.85,283.06,284.85,2.24,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-01-10,Vendredi,midi,3770.5,3391.29,379.21,281.18,281.18,280.08,281.83,0.89,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2020-01-10,Vendredi,soir,7000.5,6205.3,795.2,280.61,280.1,279.59,281.16,1.34,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-11,Samedi,midi,3844.5,3461.21,383.29,281.4,280.99,280.25,282.34,1.34,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2020-01-11,Samedi,soir,7990.0,7083.33,906.67,278.65,277.67,276.38,280.25,1.5,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-01-12,Dimanche,midi,5486.5,4933.48,553.02,281.71,280.46,280.59,282.97,2.24,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2020-01-12,Dimanche,soir,5473.0,4869.09,603.91,282.0,281.67,280.59,283.35,1.34,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-13,Lundi,midi,1628.0,1468.11,159.89,281.62,279.22,280.87,282.45,4.1,90.0,Drizzle,light intensity drizzle,0.0,0.0,0.0,,,0
2020-01-13,Lundi,soir,5946.0,5280.3,665.7,283.18,282.56,282.37,283.58,2.68,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-14,Mardi,midi,3207.75,2871.29,336.46,284.16,283.33,283.06,284.8,4.02,90.0,Rain,light rain,0.0,0.0,1.0,,,0
2020-01-14,Mardi,soir,6523.33,5791.51,731.82,285.23,284.19,284.04,286.16,4.02,90.0,Clouds,overcast clouds,0.0,0.0,1.0,,,
2020-01-15,Mercredi,midi,3523.0,3163.14,359.86,285.25,284.21,284.17,285.83,4.02,0.0,Clear,sky is clear,0.0,0.0,1.0,0.0,,0
2020-01-15,Mercredi,soir,5233.5,4636.06,597.44,283.71,283.17,281.78,284.9,0.45,75.0,Drizzle,light intensity drizzle rain,0.0,0.0,1.0,,,
2020-01-15,Mercredi,soir,5233.5,4636.06,597.44,283.71,283.17,281.78,284.9,0.45,75.0,Rain,light rain,0.0,0.0,1.0,,,
2020-01-16,Jeudi,midi,2979.5,2670.45,309.05,285.07,284.41,283.7,286.4,0.89,0.0,Clear,sky is clear,0.0,0.0,1.0,,,0
2020-01-16,Jeudi,soir,7238.0,6400.98,837.02,284.71,283.72,283.62,285.57,4.6,0.0,Clear,sky is clear,0.0,0.0,1.0,,,
2020-01-17,Vendredi,midi,2537.0,2291.55,245.45,284.45,283.46,283.54,285.16,5.81,75.0,Clouds,broken clouds,0.0,0.0,1.0,,,0
2020-01-17,Vendredi,soir,7721.5,6814.7,906.8,279.66,276.33,278.06,280.96,5.1,90.0,Rain,light rain,0.0,0.0,1.0,,,
2020-01-18,Samedi,midi,5784.5,5165.08,619.42,280.89,280.89,279.04,283.02,1.0,20.0,Clouds,few clouds,0.0,0.0,1.0,,,0
2020-01-18,Samedi,soir,8895.0,7922.42,972.58,278.15,277.32,275.4,279.34,1.34,0.0,Clear,sky is clear,0.0,0.0,1.0,,,
2020-01-19,Dimanche,midi,4290.0,3871.29,418.71,279.64,276.83,278.62,280.38,4.02,75.0,Clouds,broken clouds,0.0,0.0,1.0,,,0
2020-01-19,Dimanche,soir,5763.5,5131.97,631.53,278.66,276.18,276.98,279.51,3.13,75.0,Clouds,broken clouds,0.0,0.0,1.0,,,
2020-01-20,Lundi,midi,2849.0,2564.25,284.75,278.14,276.73,276.03,280.25,1.79,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2020-01-20,Lundi,soir,6622.0,5866.14,755.86,275.93,275.93,274.85,277.03,0.45,20.0,Clouds,few clouds,0.0,0.0,0.0,,,
2020-01-21,Mardi,midi,2779.0,2499.7,279.3,277.06,277.06,274.73,277.94,1.0,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2020-01-21,Mardi,soir,6155.5,5456.97,698.53,275.06,271.48,272.98,276.47,3.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-01-22,Mercredi,midi,2268.0,2047.35,220.65,276.05,276.05,273.16,278.09,0.89,20.0,Mist,mist,0.0,0.0,0.0,,,0
2020-01-22,Mercredi,soir,6344.25,5619.32,724.93,274.06,271.11,273.06,274.94,2.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-01-23,Jeudi,midi,3147.5,2820.32,327.18,276.19,276.19,274.69,277.17,0.45,20.0,Clouds,few clouds,0.0,0.0,0.0,,,0
2020-01-23,Jeudi,soir,8525.0,7588.79,936.21,274.69,274.69,273.37,275.57,0.45,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-01-24,Vendredi,midi,7122.5,6376.84,745.66,275.53,274.11,273.18,277.46,1.5,90.0,Mist,mist,0.0,0.0,0.0,,,0
2020-01-24,Vendredi,soir,15650.79,13396.47,2254.32,274.42,272.84,273.13,275.8,1.5,90.0,Mist,mist,0.0,0.0,0.0,,,
2020-01-25,Samedi,midi,4772.0,4285.61,486.39,276.61,275.34,274.73,278.58,1.5,90.0,Mist,mist,0.0,0.0,0.0,,,0
2020-01-25,Samedi,soir,7712.0,6838.83,873.17,277.58,277.58,274.92,279.69,1.0,90.0,Mist,mist,0.0,0.0,0.0,,,
2020-01-26,Dimanche,midi,5059.5,4559.32,500.18,280.1,280.1,278.81,281.7,0.89,90.0,Fog,fog,0.0,0.0,0.0,0.0,,0
2020-01-26,Dimanche,soir,4405.0,3920.0,485.0,280.73,278.69,279.3,281.41,3.1,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,
2020-01-27,Lundi,midi,2706.0,2442.86,263.14,282.31,282.02,281.05,283.18,1.34,90.0,Rain,light rain,0.0,0.0,0.0,,,0
2020-01-27,Lundi,soir,35.0,29.17,5.83,281.87,280.05,280.59,282.34,3.13,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-01-28,Mardi,midi,3042.5,2743.18,299.32,279.23,276.09,275.4,281.36,4.47,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2020-01-28,Mardi,soir,6240.0,5511.97,728.03,278.96,277.23,277.79,279.83,2.24,90.0,Rain,moderate rain,0.0,0.0,0.0,,,
2020-01-29,Mercredi,midi,3218.5,2906.36,312.14,282.35,280.9,281.03,283.35,2.68,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,0
2020-01-29,Mercredi,soir,6728.0,5973.24,754.76,280.1,280.1,277.37,281.16,0.45,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-01-30,Jeudi,midi,3110.5,2795.61,314.89,281.93,281.93,280.47,283.2,0.89,90.0,Rain,light rain,0.0,0.0,0.0,,,0
2020-01-30,Jeudi,soir,6834.0,6057.2,776.8,286.42,286.13,285.28,287.16,4.92,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-01-31,Vendredi,midi,3747.0,3371.59,375.41,285.9,285.45,284.73,287.24,2.68,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2020-01-31,Vendredi,soir,8763.25,7749.7,1013.55,285.81,285.32,284.73,286.49,2.68,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-02-01,Samedi,midi,5461.5,4916.89,544.61,286.01,285.47,284.73,286.6,0.89,90.0,Rain,light rain,0.0,0.0,0.0,,,0
2020-02-01,Samedi,soir,7695.25,6828.18,867.07,285.72,285.07,283.58,286.34,3.58,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-02,Dimanche,midi,4356.5,3920.08,436.42,288.63,288.43,287.5,289.31,3.13,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2020-02-02,Dimanche,soir,4141.5,3695.3,446.2,286.77,286.59,285.47,287.38,0.89,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-03,Lundi,midi,2980.0,2681.75,298.25,285.85,285.24,284.48,286.41,1.34,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2020-02-03,Lundi,soir,6347.5,5641.52,705.98,286.58,286.17,285.49,287.49,2.24,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-02-04,Mardi,midi,2334.5,2106.21,228.29,281.85,280.31,280.59,282.83,2.68,75.0,Rain,light rain,0.0,0.0,0.0,,,0
2020-02-04,Mardi,soir,5677.0,5014.09,662.91,280.99,280.99,280.15,281.91,0.89,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,
2020-02-05,Mercredi,midi,3356.0,3026.67,329.33,281.78,281.24,280.59,283.38,1.5,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,0
2020-02-05,Mercredi,soir,7470.5,6615.3,855.2,280.52,278.44,278.38,281.51,3.1,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-06,Jeudi,midi,2993.5,2695.08,298.42,281.81,280.31,280.38,282.83,2.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2020-02-06,Jeudi,soir,7390.5,6562.58,827.92,279.66,277.76,277.14,281.01,2.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-02-07,Vendredi,midi,3636.0,3258.56,377.44,282.68,281.04,281.47,283.83,3.1,0.0,Clear,sky is clear,0.0,0.0,0.0,,,0
2020-02-07,Vendredi,soir,7921.5,7018.26,903.24,281.44,279.88,280.16,282.34,2.6,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-02-08,Samedi,midi,5846.0,5265.0,581.0,283.56,282.67,282.16,284.7,1.79,90.0,Rain,light rain,0.0,0.0,0.0,,,1
2020-02-08,Samedi,soir,7711.5,6857.5,854.0,281.88,281.88,280.84,282.49,1.0,75.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-09,Dimanche,midi,6449.5,5806.21,643.29,285.02,284.06,284.04,285.8,6.26,90.0,Clouds,overcast clouds,0.0,0.0,0.0,,,1
2020-02-09,Dimanche,soir,4300.0,3813.18,486.82,285.04,284.58,284.14,285.76,7.6,90.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-10,Lundi,midi,1905.5,1712.65,192.85,284.19,282.84,283.27,284.83,3.58,75.0,Clouds,broken clouds,0.0,0.0,0.0,0.0,,1
2020-02-10,Lundi,soir,5548.0,4932.35,615.65,283.8,282.77,279.92,285.34,8.05,75.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-11,Mardi,midi,2908.5,2624.09,284.41,282.03,279.56,281.03,283.02,4.47,75.0,Rain,light rain,0.0,0.0,0.0,,,1
2020-02-11,Mardi,soir,6644.5,5886.29,758.21,278.59,275.23,277.42,279.49,4.6,75.0,Rain,light rain,0.0,0.0,0.0,,,
2020-02-12,Mercredi,midi,3135.0,2822.8,312.2,282.08,282.08,280.47,283.02,0.89,75.0,Clouds,broken clouds,0.0,0.0,0.0,0.0,0.0,1
2020-02-12,Mercredi,soir,7010.0,6202.08,807.92,280.26,278.88,278.38,281.34,2.1,0.0,Clear,sky is clear,0.0,0.0,0.0,,,
2020-02-13,Jeudi,midi,3416.5,3090.91,325.59,285.39,284.18,284.17,286.34,5.81,20.0,Rain,light rain,0.0,0.0,0.0,,,1
2020-02-13,Jeudi,soir,7552.5,6697.27,855.23,282.46,282.19,280.96,283.58,1.34,75.0,Clouds,broken clouds,0.0,0.0,0.0,,,
