date,service,match_edf,roland_garros,fashion_week,match_happening,match_happening_cl,temp,feels_like,temp_min,temp_max,wind_speed,clouds_all,vacances_paris,clear,clouds,drizzle,drizzle_and_rain,fog,mist,rain,thunderstorm
2021-03-25,midi,0,0,0,0.0,0.0,283.65,283.0,282.94,285.16,2.6,90,0,0,0,light intensity drizzle,0,0,0,0,0
2021-03-25,soir,0,0,0,0.0,0.0,285.32,284.11,283.4,286.47,0.45,20,0,0,few clouds,0,0,0,0,0,0
2021-03-26,midi,0,0,0,0.0,0.0,286.62,285.46,285.49,287.62,2.24,90,0,0,overcast clouds,0,0,0,0,0,0
2021-03-26,soir,0,0,0,0.0,0.0,286.78,285.66,284.94,287.64,6.26,75,0,0,broken clouds,0,0,0,0,0,0
2021-03-27,midi,0,0,0,0.0,0.0,284.36,283.0,283.6,285.42,2.68,90,0,0,overcast clouds,0,0,0,0,0,0
2021-03-27,soir,0,0,0,0.0,0.0,284.44,283.11,283.27,285.33,0.89,90,0,0,overcast clouds,0,0,0,0,0,0
2021-03-28,midi,0,0,0,0.0,0.0,287.95,286.69,286.94,289.4,2.68,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-28,soir,1,0,0,0.0,0.0,287.98,286.75,286.32,288.7,3.1,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-29,midi,0,0,0,0.0,0.0,293.53,292.51,292.71,294.87,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-29,soir,0,0,0,0.0,0.0,292.57,291.46,289.6,293.96,1.5,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-30,midi,0,0,0,0.0,0.0,295.16,294.36,294.07,296.21,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-30,soir,0,0,0,0.0,0.0,294.88,294.02,292.93,295.96,1.5,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-31,midi,0,0,0,0.0,0.0,296.71,295.96,295.94,297.61,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2021-03-31,soir,1,0,0,0.0,0.0,294.96,294.06,292.93,295.96,2.1,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-01,midi,0,0,0,0.0,0.0,296.68,296.05,295.68,298.1,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-01,soir,0,0,0,0.0,0.0,293.91,293.4,292.08,295.25,2.68,1,0,sky is clear,0,0,0,0,0,0,0
2021-04-02,midi,0,0,0,0.0,0.0,285.56,284.14,284.28,286.99,4.92,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-02,soir,0,0,0,0.0,0.0,284.01,282.59,281.95,285.33,2.68,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-03,midi,0,0,0,0.0,0.0,282.38,282.38,281.47,284.05,0.89,75,0,0,broken clouds,0,0,0,0,0,0
2021-04-03,soir,0,0,0,0.0,0.0,283.27,281.72,282.16,284.22,4.47,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-04,midi,0,0,0,0.0,0.0,284.33,282.97,282.28,286.4,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-04,soir,0,0,0,0.0,0.0,283.88,282.47,282.62,284.69,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-05,midi,0,0,0,0.0,0.0,280.0,277.04,278.38,282.4,4.47,75,0,0,0,0,0,0,0,light rain,0
2021-04-05,soir,0,0,0,0.0,0.0,277.96,275.68,276.87,278.74,2.68,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-06,midi,0,0,0,0.0,0.0,280.27,278.77,278.49,281.87,2.24,75,0,0,broken clouds,0,0,0,0,0,0
2021-04-06,soir,0,0,0,0.0,0.0,278.17,275.59,276.87,278.91,3.13,0,0,0,0,0,0,0,0,light rain,0
2021-04-07,midi,0,0,0,0.0,0.0,281.26,280.83,280.36,282.43,1.34,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-07,soir,0,0,0,0.0,0.0,280.75,280.75,279.73,281.53,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-08,midi,0,0,0,0.0,0.0,283.52,281.89,282.16,285.59,1.5,75,0,0,broken clouds,0,0,0,0,0,0
2021-04-08,soir,0,0,0,0.0,0.0,284.29,282.61,283.27,285.33,2.6,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-09,midi,0,0,0,0.0,0.0,288.83,287.42,287.65,290.56,3.1,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-09,soir,0,0,0,0.0,0.0,286.9,286.18,285.84,288.9,1.0,90,0,0,0,0,0,0,0,light rain,0
2021-04-10,midi,0,0,0,0.0,0.0,285.85,285.29,283.88,287.4,0.89,90,0,0,0,0,0,0,0,moderate rain,0
2021-04-10,soir,0,0,0,0.0,0.0,284.89,284.47,281.95,287.38,2.6,75,0,0,0,0,0,0,0,heavy intensity rain,0
2021-04-11,midi,0,0,0,0.0,0.0,279.47,277.83,278.27,280.48,2.24,90,0,0,overcast clouds,0,0,0,0,0,0
2021-04-11,soir,0,0,0,0.0,0.0,280.32,280.32,279.73,280.98,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-12,midi,0,0,0,0.0,0.0,283.54,281.81,282.58,284.77,3.6,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-12,soir,0,0,0,0.0,0.0,281.17,281.17,278.68,282.55,0.89,0,0,0,0,0,0,0,0,light intensity shower rain,0
2021-04-13,midi,0,0,0,0.0,0.0,282.78,282.09,281.49,284.1,1.79,20,0,0,few clouds,0,0,0,0,0,0
2021-04-13,soir,0,0,0,0.0,0.0,282.27,280.02,281.28,283.2,4.1,1,0,sky is clear,0,0,0,0,0,0,0
2021-04-14,midi,0,0,0,0.0,0.0,283.63,281.73,282.83,285.03,2.24,1,0,sky is clear,0,0,0,0,0,0,0
2021-04-14,soir,0,0,0,0.0,0.0,282.23,282.23,281.05,283.14,0.89,1,0,sky is clear,0,0,0,0,0,0,0
2021-04-15,midi,0,0,0,0.0,0.0,282.41,282.41,281.28,283.54,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-15,soir,0,0,0,0.0,0.0,282.04,280.25,281.05,282.93,3.13,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-16,midi,0,0,0,0.0,0.0,283.06,283.06,281.94,284.6,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-16,soir,0,0,0,0.0,0.0,282.28,282.28,281.14,283.1,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-04-17,midi,0,0,0,0.0,0.0,285.81,284.38,285.02,287.01,3.13,75,1,0,broken clouds,0,0,0,0,0,0
2021-04-17,soir,0,0,0,0.0,0.0,284.94,283.27,284.07,285.57,5.1,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-18,midi,0,0,0,0.0,0.0,286.53,285.31,285.18,287.87,2.68,75,1,0,broken clouds,0,0,0,0,0,0
2021-04-18,soir,0,0,0,0.0,0.0,285.71,284.43,284.73,286.45,1.34,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-19,midi,0,0,0,0.0,0.0,288.08,286.88,286.95,289.45,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-19,soir,0,0,0,0.0,0.0,288.42,287.2,286.38,289.81,2.57,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-20,midi,0,0,0,0.0,0.0,290.06,288.9,288.76,291.67,2.6,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-20,soir,0,0,0,0.0,0.0,289.53,288.29,288.83,290.33,2.1,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-21,midi,0,0,0,0.0,0.0,290.87,289.85,289.94,291.91,4.47,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-21,soir,0,0,0,0.0,0.0,288.21,287.39,285.25,290.24,3.1,90,1,0,0,0,0,0,0,light rain,0
2021-04-22,midi,0,0,0,0.0,0.0,288.73,287.49,286.98,290.56,1.79,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-22,soir,0,0,0,0.0,0.0,288.3,286.68,286.4,289.25,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-23,midi,0,0,0,0.0,0.0,290.78,289.46,289.49,292.31,4.1,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-23,soir,0,0,0,0.0,0.0,290.44,288.96,288.4,291.47,0.89,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-24,midi,0,0,0,0.0,0.0,291.6,290.36,290.38,293.02,3.6,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-24,soir,0,0,0,0.0,0.0,290.18,288.88,288.4,290.92,0.89,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-25,midi,0,0,0,0.0,0.0,288.78,287.39,286.78,290.56,1.79,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-25,soir,0,0,0,0.0,0.0,287.13,285.68,285.84,288.02,0.89,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-26,midi,0,0,0,0.0,0.0,289.4,287.99,288.08,290.91,3.58,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-26,soir,0,0,0,0.0,0.0,290.04,288.49,288.06,290.91,3.1,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-27,midi,0,0,0,0.0,0.0,290.52,289.04,289.46,292.01,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-27,soir,0,0,0,0.0,0.0,290.91,289.45,289.38,291.99,1.5,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-28,midi,0,0,0,0.0,0.0,292.66,291.45,291.94,293.24,3.6,0,1,0,0,0,0,0,0,light rain,0
2021-04-28,soir,0,0,0,0.0,0.0,286.29,285.54,284.34,288.02,0.89,90,1,0,0,0,0,0,0,light rain,0
2021-04-29,midi,0,0,0,0.0,0.0,285.71,284.38,284.49,286.51,2.68,40,1,0,scattered clouds,0,0,0,0,0,0
2021-04-29,soir,0,0,0,0.0,0.0,284.77,283.35,283.38,285.8,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-30,midi,0,0,0,0.0,0.0,285.6,284.02,284.09,287.23,1.0,0,1,sky is clear,0,0,0,0,0,0,0
2021-04-30,soir,0,0,0,0.0,0.0,285.27,283.71,284.09,286.47,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2021-05-01,midi,0,0,0,0.0,0.0,283.66,282.52,282.16,285.56,3.13,90,1,0,0,0,0,0,0,light rain,0
2021-05-01,soir,0,0,0,0.0,0.0,283.24,281.98,281.36,284.38,2.6,90,1,0,overcast clouds,0,0,0,0,0,0
2021-05-02,midi,0,0,0,0.0,0.0,284.96,283.68,283.51,287.07,4.1,75,1,0,0,0,0,0,0,light rain,0
2021-05-02,soir,0,0,0,0.0,0.0,284.38,283.1,282.71,285.58,0.45,0,1,sky is clear,0,0,0,0,0,0,0
2021-05-03,midi,0,0,0,0.0,0.0,288.17,286.77,286.94,289.69,2.24,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-03,soir,0,0,0,0.0,0.0,289.2,287.72,288.06,289.81,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-04,midi,0,0,0,0.0,0.0,286.94,286.05,284.65,288.74,3.13,75,0,0,0,0,0,0,0,light rain,0
2021-05-04,soir,0,0,0,0.0,0.0,286.71,285.69,284.94,287.62,3.13,75,0,0,broken clouds,0,0,0,0,0,0
2021-05-05,midi,0,0,0,0.0,0.0,285.12,283.76,282.4,286.99,2.24,75,0,0,broken clouds,0,0,0,0,0,0
2021-05-05,soir,0,0,0,0.0,0.0,282.71,281.38,281.6,284.29,2.6,0,0,0,0,0,0,0,0,light rain,0
2021-05-06,midi,0,0,0,0.0,0.0,281.92,281.4,281.14,282.4,1.5,90,0,0,0,light intensity drizzle,0,0,0,0,0
2021-05-06,soir,0,0,0,0.0,0.0,283.06,283.06,281.4,283.87,0.45,75,0,0,0,0,0,0,0,light rain,0
2021-05-07,midi,0,0,0,0.0,0.0,287.03,285.54,285.49,288.65,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-07,soir,0,0,0,0.0,0.0,287.63,286.15,286.39,288.7,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-08,midi,0,0,0,0.0,0.0,291.25,290.87,289.94,292.47,4.02,75,0,0,broken clouds,0,0,0,0,0,0
2021-05-08,soir,0,0,0,0.0,0.0,294.11,293.59,292.81,294.81,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-09,midi,0,0,0,0.0,0.0,298.85,298.57,297.4,300.4,2.24,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-09,soir,0,0,0,0.0,0.0,293.12,292.74,291.12,294.45,3.6,0,0,0,0,0,0,0,0,light rain,0
2021-05-10,midi,0,0,0,0.0,0.0,291.3,290.55,290.2,292.62,1.79,75,0,0,broken clouds,0,0,0,0,0,0
2021-05-10,soir,0,0,0,0.0,0.0,289.7,289.16,287.34,292.07,4.1,75,0,0,0,0,0,0,0,0,thunderstorm with light rain
2021-05-11,midi,0,0,0,0.0,0.0,287.39,286.75,285.59,288.98,3.13,75,0,0,0,0,0,0,0,moderate rain,0
2021-05-11,soir,0,0,0,0.0,0.0,288.83,287.97,287.16,289.85,1.79,40,0,0,scattered clouds,0,0,0,0,0,0
2021-05-12,midi,0,0,0,0.0,0.0,288.18,287.25,287.3,288.9,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2021-05-12,soir,0,0,0,0.0,0.0,288.17,287.24,286.95,288.74,3.1,75,0,0,broken clouds,0,0,0,0,0,0
2021-05-13,midi,0,0,0,0.0,0.0,287.6,286.69,286.05,289.29,1.34,90,1,0,overcast clouds,0,0,0,0,0,0
2021-05-13,soir,0,0,0,0.0,0.0,286.75,285.99,284.18,288.16,3.1,0,1,sky is clear,0,0,0,0,0,0,0
2021-05-14,midi,0,0,0,0.0,0.0,285.19,284.59,276.87,286.9,1.34,75,1,0,0,0,0,0,0,light rain,0
2021-05-14,soir,0,0,0,0.0,0.0,286.77,286.02,285.28,288.18,1.34,75,1,0,0,0,0,0,0,light rain,0
2021-05-15,midi,0,0,0,0.0,0.0,286.4,286.03,284.34,289.05,3.6,90,1,0,overcast clouds,0,0,0,0,0,0
2021-05-15,soir,0,0,0,0.0,0.0,286.88,286.35,284.65,287.93,2.68,0,1,sky is clear,0,0,0,0,0,0,0
2021-05-16,midi,0,0,0,0.0,0.0,288.68,288.19,286.87,290.68,2.24,20,1,0,0,0,0,0,0,light rain,0
2021-05-16,soir,0,0,0,0.0,0.0,284.65,284.1,282.71,286.51,0.45,75,1,0,0,0,0,0,0,moderate rain,0
2021-05-17,midi,0,0,0,0.0,0.0,286.63,286.2,284.34,289.49,2.24,75,1,0,0,0,0,0,0,moderate rain,0
2021-05-17,soir,0,0,0,0.0,0.0,287.78,287.1,285.98,288.49,0.45,75,1,0,broken clouds,0,0,0,0,0,0
2021-05-18,midi,0,0,0,0.0,0.0,287.85,287.1,285.16,289.83,3.13,75,0,0,0,0,0,0,0,light rain,0
2021-05-18,soir,0,0,0,0.0,0.0,287.67,286.98,286.6,288.83,3.09,75,0,0,broken clouds,0,0,0,0,0,0
2021-05-19,midi,0,0,0,0.0,0.0,285.98,285.38,284.17,288.83,0.89,75,0,0,0,0,0,0,0,moderate rain,0
2021-05-19,soir,0,0,0,0.0,0.0,287.34,286.41,286.05,288.34,5.66,20,0,0,few clouds,0,0,0,0,0,0
2021-05-20,midi,0,0,0,0.0,0.0,288.69,287.87,287.5,289.85,3.13,90,0,0,overcast clouds,0,0,0,0,0,0
2021-05-20,soir,0,0,0,0.0,0.0,289.98,289.13,288.62,290.71,3.13,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-21,midi,0,0,0,0.0,0.0,290.2,289.19,288.83,291.83,5.81,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-21,soir,0,0,0,0.0,0.0,287.63,286.73,285.8,288.76,5.36,75,0,0,0,0,0,0,0,light rain,0
2021-05-22,midi,0,0,0,0.0,0.0,288.53,287.79,286.05,290.83,4.47,20,0,0,few clouds,0,0,0,0,0,0
2021-05-22,soir,0,0,0,0.0,0.0,286.21,285.35,283.76,288.38,7.6,75,0,0,0,0,0,0,0,light rain,0
2021-05-23,midi,0,0,0,0.0,0.0,288.66,287.7,287.71,289.85,0.89,90,0,0,overcast clouds,0,0,0,0,0,0
2021-05-23,soir,0,0,0,0.0,0.0,290.18,289.22,288.38,290.98,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-24,midi,0,1,0,0.0,0.0,287.54,286.78,286.32,288.83,1.34,0,0,0,0,0,0,0,0,0,0
2021-05-24,soir,0,1,0,0.0,0.0,284.77,283.82,283.06,286.29,5.36,75,0,0,broken clouds,0,0,0,0,0,0
2021-05-25,midi,0,1,0,0.0,0.0,287.69,286.82,285.57,288.83,3.13,75,0,0,broken clouds,0,0,0,0,0,0
2021-05-25,soir,0,1,0,0.0,0.0,286.87,285.99,285.28,288.2,1.79,75,0,0,0,0,0,0,0,light rain,0
2021-05-26,midi,0,1,0,0.0,0.0,288.35,287.54,287.5,289.22,2.68,75,0,0,broken clouds,0,0,0,0,0,0
2021-05-26,soir,0,1,0,0.0,0.0,286.68,285.94,284.94,287.62,1.79,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-27,midi,0,1,0,0.0,0.0,291.8,290.95,290.28,292.93,1.54,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-27,soir,0,1,0,0.0,0.0,291.96,291.15,290.56,293.2,1.54,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-28,midi,0,1,0,0.0,0.0,293.87,293.17,292.49,294.77,3.6,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-28,soir,0,1,0,0.0,0.0,293.38,292.71,292.42,294.38,4.63,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-29,midi,0,1,0,0.0,0.0,294.66,294.02,293.94,295.57,5.14,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-29,soir,0,1,0,0.0,0.0,294.16,293.44,293.34,294.83,5.14,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-30,midi,0,1,0,0.0,0.0,295.1,294.4,293.91,295.98,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-30,soir,0,1,0,0.0,0.0,294.55,293.84,293.4,295.36,5.14,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-31,midi,0,1,0,0.0,0.0,295.8,295.09,294.94,296.53,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2021-05-31,soir,0,1,0,0.0,0.0,296.09,295.33,295.4,296.49,4.63,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-01,midi,0,1,0,0.0,0.0,299.01,298.64,297.94,300.31,5.14,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-01,soir,0,1,0,0.0,0.0,299.34,299.34,298.4,299.85,3.6,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-02,midi,0,1,0,0.0,0.0,299.54,299.54,298.76,300.83,0.89,40,0,0,scattered clouds,0,0,0,0,0,0
2021-06-02,soir,1,1,0,0.0,0.0,296.11,296.26,293.51,297.58,4.63,20,0,0,few clouds,0,0,0,0,0,0
2021-06-03,midi,0,1,0,0.0,0.0,298.9,299.02,296.49,300.42,0.45,75,0,0,broken clouds,0,0,0,0,0,0
2021-06-03,soir,0,1,0,0.0,0.0,295.96,296.18,292.79,298.66,0.45,75,0,0,0,0,0,0,0,light rain,0
2021-06-04,midi,0,1,0,0.0,0.0,292.2,292.38,288.06,296.38,1.79,75,0,0,0,0,0,0,0,light rain,0
2021-06-04,soir,0,1,0,0.0,0.0,291.13,291.12,289.17,292.34,2.24,90,0,0,overcast clouds,0,0,0,0,0,0
2021-06-05,midi,0,1,0,0.0,0.0,290.91,290.67,289.07,292.81,1.79,90,0,0,overcast clouds,0,0,0,0,0,0
2021-06-05,soir,0,1,0,0.0,0.0,292.7,292.41,291.05,294.2,2.24,75,0,0,broken clouds,0,0,0,0,0,0
2021-06-06,midi,0,1,0,0.0,0.0,294.83,294.44,293.4,295.98,0.89,75,0,0,broken clouds,0,0,0,0,0,0
2021-06-06,soir,0,1,0,0.0,0.0,294.69,294.23,293.62,295.83,2.57,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-07,midi,0,1,0,0.0,0.0,295.91,295.44,294.87,297.53,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-07,soir,0,1,0,0.0,0.0,296.4,295.96,294.38,297.64,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-08,midi,0,1,0,0.0,0.0,296.96,296.7,295.28,298.38,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-08,soir,1,1,0,0.0,0.0,297.07,296.74,295.49,298.02,3.09,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-09,midi,0,1,0,0.0,0.0,299.02,298.81,297.4,300.59,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-09,soir,0,1,0,0.0,0.0,298.32,298.17,296.68,298.94,1.03,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-10,midi,0,1,0,0.0,0.0,298.57,298.5,296.95,300.38,1.34,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-10,soir,0,1,0,0.0,0.0,298.73,298.65,296.4,300.34,4.12,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-11,midi,0,1,0,0.0,0.0,298.83,298.86,296.4,300.98,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-11,soir,0,1,0,0.0,0.0,298.57,298.6,296.6,299.81,0.89,20,0,0,few clouds,0,0,0,0,0,0
2021-06-12,midi,0,1,0,0.0,0.0,295.48,295.47,291.95,297.93,4.12,75,0,0,broken clouds,0,0,0,0,0,0
2021-06-12,soir,0,1,0,0.0,0.0,295.85,295.77,294.4,297.07,1.34,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-13,midi,0,1,0,0.0,0.0,297.34,296.96,296.39,298.37,0.45,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-13,soir,0,1,0,0.0,0.0,298.31,297.82,297.16,299.34,3.6,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-14,midi,0,0,0,0.0,0.0,301.71,300.62,300.4,302.81,2.57,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-14,soir,0,0,0,0.0,0.0,301.75,301.0,299.38,303.14,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-15,midi,0,0,0,0.0,0.0,300.87,301.06,298.62,303.2,2.06,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-15,soir,1,0,0,0.0,0.0,301.61,301.83,299.38,303.14,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-16,midi,0,0,0,0.0,0.0,303.91,304.34,302.71,305.03,0.89,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-16,soir,0,0,0,0.0,0.0,302.92,303.44,300.49,304.49,1.54,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-17,midi,0,0,0,0.0,0.0,300.15,301.23,298.4,301.53,3.09,40,0,0,scattered clouds,0,0,0,0,0,0
2021-06-17,soir,0,0,0,0.0,0.0,296.85,297.21,294.14,298.9,0.45,75,0,0,0,0,0,0,0,moderate rain,0
2021-06-18,midi,0,0,0,0.0,0.0,297.76,297.97,295.8,299.49,4.02,75,0,0,broken clouds,0,0,0,0,0,0
2021-06-18,soir,0,0,0,0.0,0.0,297.01,297.2,294.94,298.14,2.24,40,0,0,scattered clouds,0,0,0,0,0,0
2021-06-19,midi,0,0,0,0.0,0.0,298.47,298.78,296.54,301.32,1.54,90,0,0,overcast clouds,0,0,0,0,0,0
2021-06-19,soir,1,0,0,0.0,0.0,293.18,293.75,292.16,294.05,0.89,90,0,0,0,0,0,0,0,light rain,0
2021-06-20,midi,0,0,0,0.0,0.0,297.39,297.44,296.38,298.2,2.57,75,0,0,broken clouds,0,0,0,0,0,0
2021-06-20,soir,0,0,0,0.0,0.0,293.2,293.56,291.6,295.4,0.45,75,0,0,0,0,light intensity drizzle rain,0,0,0,0
2021-06-21,midi,0,0,0,0.0,0.0,296.82,296.7,295.49,298.09,2.24,20,0,0,few clouds,0,0,0,0,0,0
2021-06-21,soir,0,0,0,0.0,0.0,296.17,295.96,292.38,297.4,3.09,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-22,midi,0,0,1,0.0,0.0,289.27,289.37,285.84,292.47,1.79,90,0,0,0,0,0,0,0,heavy intensity rain,0
2021-06-22,soir,0,0,1,0.0,0.0,287.46,287.27,286.94,288.58,3.13,90,0,0,overcast clouds,0,0,0,0,0,0
2021-06-23,midi,0,0,1,0.0,0.0,288.2,288.01,286.95,290.01,0.89,90,0,0,overcast clouds,0,0,0,0,0,0
2021-06-23,soir,1,0,1,0.0,0.0,289.1,288.84,288.27,290.02,1.79,90,0,0,overcast clouds,0,0,0,0,0,0
2021-06-24,midi,0,0,1,0.0,0.0,291.25,290.81,290.49,292.47,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2021-06-24,soir,0,0,1,0.0,0.0,293.62,292.82,292.4,294.38,3.6,0,0,sky is clear,0,0,0,0,0,0,0
2021-06-25,midi,0,0,1,0.0,0.0,293.16,293.07,290.28,295.42,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2021-06-25,soir,0,0,1,0.0,0.0,292.53,292.64,291.29,293.66,2.06,75,0,0,broken clouds,0,0,0,0,0,0
2021-06-26,midi,0,0,1,0.0,0.0,293.12,293.24,291.91,295.38,1.54,90,0,0,0,0,0,0,0,light rain,0
2021-06-26,soir,0,0,1,0.0,0.0,294.42,294.53,293.06,295.42,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2021-06-27,midi,0,0,1,0.0,0.0,292.84,293.14,291.95,294.05,1.03,90,0,0,0,0,0,0,0,light rain,0
2021-06-27,soir,0,0,1,0.0,0.0,295.6,295.73,293.76,297.09,2.06,20,0,0,few clouds,0,0,0,0,0,0
2021-06-28,midi,0,0,0,0.0,0.0,295.07,295.15,293.94,296.49,4.12,75,0,0,broken clouds,0,0,0,0,0,0
2021-06-28,soir,1,0,0,0.0,0.0,294.27,294.21,291.54,295.4,6.69,75,0,0,0,0,0,0,0,0,thunderstorm with light rain
2021-06-29,midi,0,0,0,0.0,0.0,291.89,291.46,290.84,292.34,3.09,90,0,0,overcast clouds,0,0,0,0,0,0
2021-06-29,soir,0,0,0,0.0,0.0,289.32,289.19,288.06,290.33,3.6,75,0,0,0,0,0,0,0,light rain,0
2021-06-30,midi,0,0,0,0.0,0.0,290.6,290.44,289.17,292.25,1.34,90,0,0,overcast clouds,0,0,0,0,0,0
2021-06-30,soir,0,0,0,0.0,0.0,290.21,290.01,288.62,291.44,1.79,90,0,0,overcast clouds,0,0,0,0,0,0
2021-07-01,midi,0,0,0,0.0,0.0,293.31,293.08,292.4,294.83,0.45,90,0,0,overcast clouds,0,0,0,0,0,0
2021-07-01,soir,0,0,0,0.0,0.0,295.12,295.04,294.07,296.42,3.09,75,0,0,broken clouds,0,0,0,0,0,0
2021-07-02,midi,0,0,0,0.0,0.0,298.7,298.69,296.95,300.38,0.45,40,0,0,scattered clouds,0,0,0,0,0,0
2021-07-02,soir,0,0,0,0.0,0.0,298.4,298.39,297.38,299.22,2.57,0,0,sky is clear,0,0,0,0,0,0,0
2021-07-03,midi,0,0,0,0.0,0.0,296.25,296.0,295.38,296.83,4.12,0,0,sky is clear,0,0,0,0,0,0,0
2021-07-03,soir,0,0,0,0.0,0.0,296.19,296.19,295.16,297.38,2.57,40,0,0,scattered clouds,0,0,0,0,0,0
2021-07-04,midi,0,0,0,0.0,0.0,294.4,294.46,291.95,295.96,0.89,75,0,0,0,0,0,0,0,light intensity shower rain,0
2021-07-04,soir,0,0,0,0.0,0.0,291.8,291.91,290.4,293.34,0.45,75,0,0,broken clouds,0,0,0,0,0,0
